Relation|RowGroup|Column|uncompressed|bb_compressed|c3_compressed|compression_ratio_improvement|bb_cr|c3_cr|datatype|C3_source_target|C3scheme|source_column|target_column|bb_source_ecr|bb_target_ecr|c3_source_ecr|c3_target_ecr|estimated_bytes_saved_source|estimated_bytes_saved_target|source_bb_scheme|target_bb_scheme|source_unique_count|target_unique_count|estimated_exception_count|real_exception_count|estimated_exception_size|real_exception_size|exception_compression_ratio|estimated_source_target_dict_size|real_source_target_dict_size|source_target_dict_compression_ratio|estimated_target_dict_size|real_target_dict_size|target_dict_compression_ratio|pearson_corr_coef|source_column_min|source_column_max|target_column_min|target_column_max|source_null_count|target_null_count|estimated_target_compressed_codes_size|real_target_compressed_codes_size|estimated_offsets_size|real_offsets_size|estimated_target_nullmap_size|real_target_nullmap_size
Telco_1|0|115_RECHRG_TOTAL_LOAD_P6|524288|131985|94484|1.3969|3.97233|5.54896|double|target|Dict_Sharing|107|109|6.955543|3.972330|6.882497|7.240347|-800|59573|-1|-1|1426|4698|-1|-1|-1|-1|-1.000000|12208|37772|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|72412|94472|-1|-1|-1|-1||112|114
Telco_1|0|116_RECHRG_TOTAL_SUBS_P1|524288|17401|17425|0.998623|30.1298|30.0883|double|None|None||||||||||||||||||||||||||||||||||||
Telco_1|0|117_RECHRG_TOTAL_SUBS_P2|524288|15189|19477|0.779843|34.5176|26.9183|double|source|Dict_Sharing|111|13|34.517611|8.845906|26.962612|16.334995|-4255|27173|-1|-1|3|535|-1|-1|-1|-1|-1.000000|4280|4292|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|32096|54996|-1|-1|-1|-1||116|14
Telco_1|0|118_RECHRG_TOTAL_SUBS_P3|524288|13673|14729|0.928305|38.3448|35.5956|double|source|Dict_Sharing|112|116|38.344767|12.761056|35.673131|16.976039|-1024|10201|-1|-1|3|131|-1|-1|-1|-1|-1.000000|1048|1060|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|30884|40044|-1|-1|-1|-1||117|121
Telco_1|0|119_RECHRG_TOTAL_SUBS_P4|524288|7949|9725|0.817378|65.9565|53.9114|double|source|Dict_Sharing|113|55|65.956473|23.510673|54.089343|38.974725|-1744|8847|-1|-1|3|219|-1|-1|-1|-1|-1.000000|1768|1780|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|13452|27832|-1|-1|-1|-1||118|57
Telco_1|0|120_RECHRG_TOTAL_SUBS_P6|524288|17401|17425|0.998623|30.1298|30.0883|double|None|None||||||||||||||||||||||||||||||||||||
Telco_1|0|121_RECHRG_TOTAL_TRANS_P1|524288|48881|49484|0.987814|10.7258|10.5951|double|target|Dict_Sharing|44|115|53.800718|10.725803|49.946461|16.631392|-752|17356|-1|-1|45|137|-1|-1|-1|-1|-1.000000|1112|1124|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|31524|49472|-1|-1|-1|-1||46|120
Telco_1|0|122_RECHRG_TOTAL_TRANS_P2|524288|41085|40056|1.02569|12.7611|13.0889|double|target|Dict_Sharing|112|116|38.344767|12.761056|35.673131|16.976039|-1024|10201|-1|-1|3|131|-1|-1|-1|-1|-1.000000|1048|1060|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|30884|40044|-1|-1|-1|-1||117|121
Telco_1|0|123_RECHRG_TOTAL_TRANS_P3|524288|31389|33897|0.926011|16.7029|15.4671|double|source|Dict_Sharing|117|173|16.702921|11.257338|15.974163|22.775326|-1431|23553|-1|-1|62|241|-1|-1|-1|-1|-1.000000|1928|1940|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|23020|45724|-1|-1|-1|-1||122|178
Telco_1|0|124_RECHRG_TOTAL_TRANS_P4|524288|20441|22685|0.90108|25.6488|23.1117|double|source|Dict_Sharing|118|119|25.648843|9.626852|24.075309|13.236922|-1336|14853|-1|-1|57|224|-1|-1|-1|-1|-1.000000|1792|1804|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|39608|52924|-1|-1|-1|-1||123|124
Telco_1|0|125_RECHRG_TOTAL_TRANS_P6|524288|54461|52936|1.02881|9.62685|9.90419|double|target|Dict_Sharing|118|119|25.648843|9.626852|24.075309|13.236922|-1336|14853|-1|-1|57|224|-1|-1|-1|-1|-1.000000|1792|1804|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|39608|52924|-1|-1|-1|-1||123|124
Telco_1|0|126_REVENUE_SMS_P1|524288|118681|89536|1.32551|4.41762|5.85561|double|target|Dict_Sharing|123|120|6.990786|4.417624|6.041437|11.052534|-11785|71245|-1|-1|1303|3598|-1|-1|-1|-1|-1.000000|22209|30348|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|47436|89524|-1|-1|-1|-1||128|125
Telco_1|0|127_REVENUE_SMS_P2|524288|97269|94884|1.02514|5.39008|5.52557|double|target|Dict_Sharing|164|121|3.909883|5.390083|3.845163|11.180756|-2257|50377|-1|-1|5890|1818|-1|-1|-1|-1|-1.000000|49377|50988|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|46892|94872|-1|-1|-1|-1||169|126
Telco_1|0|128_REVENUE_SMS_P3|524288|86229|107509|0.802063|6.08018|4.87669|double|source|Dict_Sharing|122|124|6.080182|3.964161|5.189480|9.287324|-14800|75805|-1|-1|1686|4388|-1|-1|-1|-1|-1.000000|28288|37068|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|56452|97844|-1|-1|-1|-1||127|129
Telco_1|0|129_REVENUE_SMS_P4|524288|74997|91673|0.818093|6.99079|5.71911|double|source|Dict_Sharing|123|120|6.990786|4.417624|6.041437|11.052534|-11785|71245|-1|-1|1303|3598|-1|-1|-1|-1|-1.000000|22209|30348|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|47436|89524|-1|-1|-1|-1||128|125
Telco_1|0|130_REVENUE_SMS_P6|524288|132257|97856|1.35155|3.96416|5.35775|double|target|Dict_Sharing|122|124|6.080182|3.964161|5.189480|9.287324|-14800|75805|-1|-1|1686|4388|-1|-1|-1|-1|-1.000000|28288|37068|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|56452|97844|-1|-1|-1|-1||127|129
Telco_1|0|131_STATUS_END_P2|524288|26690|26714|0.999102|19.6436|19.626|double|None|None||||||||||||||||||||||||||||||||||||
Telco_1|0|132_TOTAL_CALLS_P1|524288|93657|80904|1.15763|5.59796|6.48037|double|target|Dict_Sharing|63|126|6.746812|5.597959|6.695546|9.497971|-595|38457|-1|-1|866|1882|-1|-1|-1|-1|-1.000000|7523|15204|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|55200|80892|-1|-1|-1|-1||65|131
Telco_1|0|133_TOTAL_CALLS_P2|524288|69381|115941|0.598416|7.55665|4.52202|double|source|Dict_Sharing|127|40|7.556651|3.592072|7.393398|13.039395|-1532|105749|-1|-1|928|5994|-1|-1|-1|-1|-1.000000|8956|48148|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|40208|98908|-1|-1|-1|-1||132|42
Telco_1|0|134_TOTAL_CALLS_P3|524288|69037|88497|0.780106|7.5943|5.92436|double|source|Dict_Sharing|128|106|7.594305|5.325262|7.466150|8.264834|-1185|35017|-1|-1|859|2782|-1|-1|-1|-1|-1.000000|8057|22380|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|63436|76484|-1|-1|-1|-1||133|111
Telco_1|0|135_TOTAL_CALLS_P4|524288|57673|56520|1.0204|9.0907|9.27615|double|target|Dict_Sharing|70|129|9.211448|9.090701|8.954229|16.439483|-1635|25781|-1|-1|542|734|-1|-1|-1|-1|-1.000000|5971|6388|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|31892|56508|-1|-1|-1|-1||74|134
Telco_1|0|136_TOTAL_CALLS_P6|524288|69381|76533|0.90655|7.55665|6.85048|double|source|Dict_Sharing|130|51|7.556651|9.241975|7.417246|34.868848|-1304|41693|-1|-1|928|544|-1|-1|-1|-1|-1.000000|8728|8740|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|15036|53532|-1|-1|-1|-1||135|53
Telco_1|0|137_TOTAL_CALLS_REV_P1|524288|240971|240995|0.9999|2.17573|2.17551|double|None|None||||||||||||||||||||||||||||||||||||
Telco_1|0|138_TOTAL_CALLS_REV_P2|524288|198029|112900|1.75402|2.64753|4.64383|double|target|Dict_Sharing|134|132|3.314817|2.647531|2.945653|7.405616|-19822|127233|-1|-1|8704|11150|-1|-1|-1|-1|-1.000000|89454|116116|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|70796|112888|-1|-1|-1|-1||139|137
Telco_1|0|139_TOTAL_CALLS_REV_P3|524288|197929|98860|2.00211|2.64887|5.30334|double|target|Dict_Sharing|96|133|3.601250|2.648869|3.457361|8.174119|-6059|133789|-1|-1|7000|12440|-1|-1|-1|-1|-1.000000|62059|121148|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|64140|98848|-1|-1|-1|-1||100|138
Telco_1|0|140_TOTAL_CALLS_REV_P4|524288|158165|201669|0.78428|3.31482|2.59975|double|source|Dict_Sharing|134|132|3.314817|2.647531|2.945653|7.405616|-19822|127233|-1|-1|8704|11150|-1|-1|-1|-1|-1.000000|89454|116116|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|70796|112888|-1|-1|-1|-1||139|137
Telco_1|0|141_TOTAL_CALLS_REV_P6|524288|198029|110508|1.79199|2.64753|4.74434|double|target|Dict_Sharing|98|135|3.486769|2.647531|3.379974|8.114908|-4751|133421|-1|-1|6246|11150|-1|-1|-1|-1|-1.000000|54719|106732|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|64608|110496|-1|-1|-1|-1||102|140
Telco_1|0|142_TOTAL_INCOMING_MIN_P1|524288|279753|279777|0.999914|1.87411|1.87395|double|None|None||||||||||||||||||||||||||||||||||||
Telco_1|0|143_TOTAL_INCOMING_MIN_P2|524288|256583|256607|0.999906|2.04335|2.04316|double|None|None||||||||||||||||||||||||||||||||||||
Telco_1|0|144_TOTAL_INCOMING_MIN_P3|524288|228508|228533|0.999891|2.2944|2.29415|double|None|None||||||||||||||||||||||||||||||||||||
Telco_1|0|145_TOTAL_INCOMING_MIN_P4|524288|211331|211355|0.999886|2.48089|2.4806|double|None|None||||||||||||||||||||||||||||||||||||
Telco_1|0|146_TOTAL_INCOMING_MIN_P6|524288|290815|290839|0.999917|1.80282|1.80267|double|None|None||||||||||||||||||||||||||||||||||||
Telco_1|0|147_TOTAL_INCOMING_REV_P1|524288|224833|114300|1.96704|2.3319|4.58695|double|target|Dict_Sharing|143|141|3.334296|2.331900|3.334296|6.572990|0|145069|-1|-1|8420|13988|-1|-1|-1|-1|-1.000000|67360|129940|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|79764|114288|-1|-1|-1|-1||148|146
Telco_1|0|148_TOTAL_INCOMING_REV_P2|524288|208649|104156|2.00324|2.51278|5.03368|double|target|Dict_Sharing|58|142|2.974701|2.512775|2.974701|7.245150|0|136285|-1|-1|9203|13334|-1|-1|-1|-1|-1.000000|73624|128948|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|72364|104144|-1|-1|-1|-1||60|147
Telco_1|0|149_TOTAL_INCOMING_REV_P3|524288|157241|217957|0.721431|3.3343|2.40547|double|source|Dict_Sharing|143|141|3.334296|2.331900|3.334296|6.572990|0|145069|-1|-1|8420|13988|-1|-1|-1|-1|-1.000000|67360|129940|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|79764|114288|-1|-1|-1|-1||148|146
Telco_1|0|150_TOTAL_INCOMING_REV_P4|524288|132289|208041|0.635879|3.9632|2.52012|double|source|Dict_Sharing|144|57|3.963202|2.299700|3.963202|6.599466|0|148536|-1|-1|6534|14637|-1|-1|-1|-1|-1.000000|52272|127076|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|79444|112956|-1|-1|-1|-1||149|59
Telco_1|0|151_TOTAL_INCOMING_REV_P6|524288|245105|245129|0.999902|2.13903|2.13882|double|None|None||||||||||||||||||||||||||||||||||||
Telco_1|0|152_TOTAL_MINS_P1|524288|249515|249539|0.999904|2.10123|2.10103|double|None|None||||||||||||||||||||||||||||||||||||
Telco_1|0|153_TOTAL_MINS_P2|524288|237762|237787|0.999895|2.2051|2.20486|double|None|None||||||||||||||||||||||||||||||||||||
Telco_1|0|154_TOTAL_MINS_P3|524288|214189|104936|2.04114|2.44778|4.99626|double|target|Dict_Sharing|77|148|4.080920|2.447782|4.080920|7.349145|0|142849|-1|-1|5999|16347|-1|-1|-1|-1|-1.000000|47992|139908|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|71340|104924|-1|-1|-1|-1||81|153
Telco_1|0|155_TOTAL_MINS_P4|524288|190661|96812|1.96939|2.74984|5.41553|double|target|Dict_Sharing|76|149|3.357700|2.749844|3.357700|8.365586|0|127989|-1|-1|8287|12470|-1|-1|-1|-1|-1.000000|66296|122724|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|62672|96800|-1|-1|-1|-1||80|154
Telco_1|0|156_TOTAL_MINS_P6|524288|246288|246313|0.999899|2.12876|2.12854|double|None|None||||||||||||||||||||||||||||||||||||
Telco_1|0|157_TOTAL_OUTGOING_MIN_P1|524288|261879|261903|0.999908|2.00202|2.00184|double|None|None||||||||||||||||||||||||||||||||||||
Telco_1|0|158_TOTAL_OUTGOING_MIN_P2|524288|237995|238019|0.999899|2.20294|2.20271|double|None|None||||||||||||||||||||||||||||||||||||
Telco_1|0|159_TOTAL_OUTGOING_MIN_P3|524288|213323|213347|0.999888|2.45772|2.45744|double|None|None||||||||||||||||||||||||||||||||||||
Telco_1|0|160_TOTAL_OUTGOING_MIN_P4|524288|190137|102264|1.85928|2.75742|5.12681|double|target|Dict_Sharing|163|154|3.395626|2.757422|2.791424|8.269527|-33420|126737|-1|-1|7629|14998|-1|-1|-1|-1|-1.000000|94452|144492|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|63400|102252|-1|-1|-1|-1||168|159
Telco_1|0|161_TOTAL_OUTGOING_MIN_P6|524288|270443|270467|0.999911|1.93863|1.93845|double|None|None||||||||||||||||||||||||||||||||||||
Telco_1|0|162_TOTAL_SMS_P1|524288|136201|94052|1.44815|3.84937|5.57445|double|target|Dict_Sharing|85|156|8.126858|3.849370|7.721132|13.062787|-3390|96065|-1|-1|798|5355|-1|-1|-1|-1|-1.000000|9774|42964|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|40136|94040|-1|-1|-1|-1||89|161
Telco_1|0|163_TOTAL_SMS_P2|524288|105097|84092|1.24979|4.98861|6.2347|double|target|Dict_Sharing|84|157|5.935896|4.988611|5.930726|13.279838|-77|65617|-1|-1|1646|3164|-1|-1|-1|-1|-1.000000|13245|27356|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|39480|84080|-1|-1|-1|-1||88|162
Telco_1|0|164_TOTAL_SMS_P3|524288|102593|81112|1.26483|5.11037|6.46375|double|target|Dict_Sharing|159|158|6.062745|5.110368|6.014408|16.337031|-695|70501|-1|-1|2649|3175|-1|-1|-1|-1|-1.000000|21887|32404|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|32092|81100|-1|-1|-1|-1||164|163
Telco_1|0|165_TOTAL_SMS_P4|524288|86477|99985|0.8649|6.06275|5.24367|double|source|Dict_Sharing|159|158|6.062745|5.110368|6.014408|16.337031|-695|70501|-1|-1|2649|3175|-1|-1|-1|-1|-1.000000|21887|32404|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|32092|81100|-1|-1|-1|-1||164|163
Telco_1|0|166_TOTAL_SMS_P6|524288|147097|99324|1.48098|3.56423|5.27856|double|target|Dict_Sharing|64|160|7.341632|3.564233|7.043095|10.801154|-3027|98557|-1|-1|765|6064|-1|-1|-1|-1|-1.000000|9147|48564|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|48540|99312|-1|-1|-1|-1||66|165
Telco_1|0|167_TOTAL_VAS_REV_P1|524288|237477|122288|1.94195|2.20774|4.28732|double|target|Dict_Sharing|162|161|2.404583|2.207742|2.239236|6.456431|-16099|156273|-1|-1|13883|15375|-1|-1|-1|-1|-1.000000|127164|174012|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|81204|122276|-1|-1|-1|-1||167|166
Telco_1|0|168_TOTAL_VAS_REV_P2|524288|218037|276989|0.787168|2.40458|1.89281|double|source|Dict_Sharing|162|161|2.404583|2.207742|2.239236|6.456431|-16099|156273|-1|-1|13883|15375|-1|-1|-1|-1|-1.000000|127164|174012|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|81204|122276|-1|-1|-1|-1||167|166
Telco_1|0|169_TOTAL_VAS_REV_P3|524288|154401|234677|0.65793|3.39563|2.23408|double|source|Dict_Sharing|163|154|3.395626|2.757422|2.791424|8.269527|-33420|126737|-1|-1|7629|14998|-1|-1|-1|-1|-1.000000|94452|144492|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|63400|102252|-1|-1|-1|-1||168|159
Telco_1|0|170_TOTAL_VAS_REV_P4|524288|134093|135665|0.988413|3.90988|3.86458|double|source|Dict_Sharing|164|121|3.909883|5.390083|3.845163|11.180756|-2257|50377|-1|-1|5890|1818|-1|-1|-1|-1|-1.000000|49377|50988|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|46892|94872|-1|-1|-1|-1||169|126
Telco_1|0|171_TOTAL_VAS_REV_P6|524288|250239|250263|0.999904|2.09515|2.09495|double|None|None||||||||||||||||||||||||||||||||||||
Telco_1|0|172_TOTA_OUTGOING_REV_P1|524288|266139|266163|0.99991|1.96998|1.9698|double|None|None||||||||||||||||||||||||||||||||||||
Telco_1|0|173_TOTA_OUTGOING_REV_P2|524288|248051|248075|0.999903|2.11363|2.11343|double|None|None||||||||||||||||||||||||||||||||||||
Telco_1|0|174_TOTA_OUTGOING_REV_P3|524288|224811|224835|0.999893|2.33213|2.33188|double|None|None||||||||||||||||||||||||||||||||||||
Telco_1|0|175_TOTA_OUTGOING_REV_P4|524288|266139|266163|0.99991|1.96998|1.9698|double|None|None||||||||||||||||||||||||||||||||||||
Telco_1|0|176_TOTA_OUTGOING_REV_P6|524288|274099|274123|0.999912|1.91277|1.9126|double|None|None||||||||||||||||||||||||||||||||||||
Telco_1|0|177_UNIQUE_SUBS_SMS_P1|524288|63497|62196|1.02092|8.25689|8.42961|double|target|Dict_Sharing|172|171|10.203928|8.256894|9.889801|16.334995|-1631|31400|-1|-1|334|521|-1|-1|-1|-1|-1.000000|4304|4316|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|32096|62184|-1|-1|-1|-1||177|176
Telco_1|0|178_UNIQUE_SUBS_SMS_P2|524288|51381|56849|0.903815|10.2039|9.22247|double|source|Dict_Sharing|172|171|10.203928|8.256894|9.889801|16.334995|-1631|31400|-1|-1|334|521|-1|-1|-1|-1|-1.000000|4304|4316|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|32096|62184|-1|-1|-1|-1||177|176
Telco_1|0|179_UNIQUE_SUBS_SMS_P3|524288|46573|45736|1.0183|11.2573|11.4634|double|target|Dict_Sharing|117|173|16.702921|11.257338|15.974163|22.775326|-1431|23553|-1|-1|62|241|-1|-1|-1|-1|-1.000000|1928|1940|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|23020|45724|-1|-1|-1|-1||122|178
Telco_1|0|180_UNIQUE_SUBS_SMS_P4|524288|40349|47609|0.847508|12.9938|11.0124|double|source|Dict_Sharing|174|175|12.993829|7.506880|11.918074|13.422632|-3642|30781|-1|-1|228|683|-1|-1|-1|-1|-1.000000|5466|5548|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|39060|66132|-1|-1|-1|-1||179|180
Telco_1|0|181_UNIQUE_SUBS_SMS_P6|524288|69841|66144|1.05589|7.50688|7.92646|double|target|Dict_Sharing|174|175|12.993829|7.506880|11.918074|13.422632|-3642|30781|-1|-1|228|683|-1|-1|-1|-1|-1.000000|5466|5548|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|39060|66132|-1|-1|-1|-1||179|180
TrainsUK1_2|0|1_Average Lateness|524288|316181|316205|0.999924|1.65819|1.65806|double|None|None||||||||||||||||||||||||||||||||||||
TrainsUK1_2|0|2_Calculation_2040623161253421|524288|39925|35577|1.12221|13.1318|14.7367|double|source|Dict_Sharing|1|6|13.131822|8.660049|12.937397|13.126890|-600|20600|-1|-1|61|136|-1|-1|-1|-1|-1.000000|1088|1100|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|39940|67608|-1|-1|-1|-1||1|6
TrainsUK1_2|0|3_Calculation_2890421151640665|1335333|625021|625045|0.999962|2.13646|2.13638|string|None|None||||||||||||||||||||||||||||||||||||
TrainsUK1_2|0|4_Calculation_3330422103625946|524288|121833|94544|1.28864|4.30333|5.54544|double|target|Dict_Sharing|20|3|4.281125|4.303333|4.280007|7.395588|-32|50941|-1|-1|2762|2683|-1|-1|-1|-1|-1.000000|22128|22204|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|70892|94532|-1|-1|-1|-1||20|3
TrainsUK1_2|0|5_Engineering Allowance (mins)|262144|6791|6815|0.996478|38.6017|38.4657|integer|None|None||||||||||||||||||||||||||||||||||||
TrainsUK1_2|0|6_Headcode|524292|92579|92603|0.999741|5.66318|5.66172|string|None|None||||||||||||||||||||||||||||||||||||
TrainsUK1_2|0|7_Median Lateness|524288|60540|67620|0.895297|8.66019|7.75345|double|target|Dict_Sharing|1|6|13.131822|8.660049|12.937397|13.126890|-600|20600|-1|-1|61|136|-1|-1|-1|-1|-1.000000|1088|1100|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|39940|67608|-1|-1|-1|-1||1|6
TrainsUK1_2|0|8_Operator Name|799003|42186|42210|0.999431|18.94|18.9292|string|None|None||||||||||||||||||||||||||||||||||||
TrainsUK1_2|0|9_Operator|393220|38865|38889|0.999383|10.1176|10.1113|string|None|None||||||||||||||||||||||||||||||||||||
TrainsUK1_2|0|10_Pathing Allowance (mins)|524288|16445|16469|0.998543|31.8813|31.8348|double|None|None||||||||||||||||||||||||||||||||||||
TrainsUK1_2|0|11_Performance Allowance (mins)|524288|7840|19149|0.409421|66.8735|27.3794|double|source|Dict_Sharing|10|18|66.864941|5.028418|26.334221|8.080390|-12068|39381|-1|-1|11|1511|-1|-1|-1|-1|-1.000000|12157|12172|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|64884|92184|-1|-1|-1|-1||10|18
TrainsUK1_2|0|12_Planned Dest Location Full Name|1047996|79574|97589|0.815399|13.1701|10.7389|string|source|Dict_Sharing|11|16|13.170081|8.670166|10.813224|12.805203|-17344|38757|-1|-1|296|1732|-1|-1|-1|-1|-1.000000|21971|27956|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|81264|92184|-1|-1|-1|-1||11|16
TrainsUK1_2|0|13_Planned Origin Location Full Name|1308285|74162|74187|0.999663|17.6409|17.635|string|None|None||||||||||||||||||||||||||||||||||||
TrainsUK1_2|0|14_Punctuality Threshold|262144|8133|8721|0.932577|32.2321|30.0589|integer|source|Dict_Sharing|13|22|32.232141|4.279762|30.169640|4.750362|-556|6068|-1|-1|2|139|-1|-1|-1|-1|-1.000000|564|576|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|55184|61724|-1|-1|-1|-1||13|22
TrainsUK1_2|0|15_RT%|524288|153917|152245|1.01098|3.4063|3.44371|double|source|Dict_Sharing|14|19|3.406303|3.637832|3.344655|5.951326|-2837|56025|-1|-1|5670|4481|-1|-1|-1|-1|-1.000000|48197|48244|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|88096|106904|-1|-1|-1|-1||14|19
TrainsUK1_2|0|16_Ranking|262144|51521|51545|0.999534|5.0881|5.08573|integer|None|None||||||||||||||||||||||||||||||||||||
TrainsUK1_2|0|17_Section Start Location Full Name|1040602|120021|92196|1.3018|8.67017|11.2868|string|target|Dict_Sharing|11|16|13.170081|8.670166|10.813224|12.805203|-17344|38757|-1|-1|296|1732|-1|-1|-1|-1|-1.000000|21971|27956|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|81264|92184|-1|-1|-1|-1||11|16
TrainsUK1_2|0|18_Section Start Location Name|822001|139676|100388|1.39136|5.88506|8.18824|string|target|Dict_Sharing|21|17|16.761884|5.885055|7.570106|9.261774|-33232|50924|-1|-1|10|3085|-1|-1|-1|-1|-1.000000|33306|39371|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|88752|100376|-1|-1|-1|-1||21|17
TrainsUK1_2|0|19_Time-to-10%|524288|104265|92196|1.13091|5.02842|5.68667|double|target|Dict_Sharing|10|18|66.864941|5.028418|26.334221|8.080390|-12068|39381|-1|-1|11|1511|-1|-1|-1|-1|-1.000000|12157|12172|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|64884|92184|-1|-1|-1|-1||10|18
TrainsUK1_2|0|20_Time-to-2%|524288|144121|106916|1.34798|3.63783|4.90374|double|target|Dict_Sharing|14|19|3.406303|3.637832|3.344655|5.951326|-2837|56025|-1|-1|5670|4481|-1|-1|-1|-1|-1.000000|48197|48244|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|88096|106904|-1|-1|-1|-1||14|19
TrainsUK1_2|0|21_Time-to-5%|524288|122465|116701|1.04939|4.28113|4.49258|double|source|Dict_Sharing|20|3|4.281125|4.303333|4.280007|7.395588|-32|50941|-1|-1|2762|2683|-1|-1|-1|-1|-1.000000|22128|22204|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|70892|94532|-1|-1|-1|-1||20|3
TrainsUK1_2|0|22_Timetable|458756|27369|59600|0.459211|16.7619|7.69725|string|source|Dict_Sharing|21|17|16.761884|5.885055|7.570106|9.261774|-33232|50924|-1|-1|10|3085|-1|-1|-1|-1|-1.000000|33306|39371|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|88752|100376|-1|-1|-1|-1||21|17
TrainsUK1_2|0|23_Train Count|262144|61252|61736|0.99216|4.27976|4.24621|integer|target|Dict_Sharing|13|22|32.232141|4.279762|30.169640|4.750362|-556|6068|-1|-1|2|139|-1|-1|-1|-1|-1.000000|564|576|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|55184|61724|-1|-1|-1|-1||13|22
