Relation|RowGroup|Column|uncompressed|bb_compressed|c3_compressed|compression_ratio_improvement|bb_cr|c3_cr|datatype|C3_source_target|C3scheme|source_column|target_column|bb_source_ecr|bb_target_ecr|c3_source_ecr|c3_target_ecr|estimated_bytes_saved_source|estimated_bytes_saved_target|source_bb_scheme|target_bb_scheme|source_unique_count|target_unique_count|estimated_exception_count|real_exception_count|estimated_exception_size|real_exception_size|exception_compression_ratio|estimated_source_target_dict_size|real_source_target_dict_size|source_target_dict_compression_ratio|estimated_target_dict_size|real_target_dict_size|target_dict_compression_ratio|pearson_corr_coef|source_column_min|source_column_max|target_column_min|target_column_max|source_null_count|target_null_count|estimated_target_compressed_codes_size|real_target_compressed_codes_size|estimated_offsets_size|real_offsets_size|estimated_target_nullmap_size|real_target_nullmap_size
Medicare1_1|0|20_TOTAL_CLAIM_COUNT_GE65|262144|73944|82969|0.891224|3.54517|3.15954|integer|source|DFOR|19|18|3.545169|3.330758|3.269240|4.327165|0|11882|BP|BP|1100|1508|-1|-1|-1|-1|-1.000000|4401|4412|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|11|6965|0|0|56180|69028|-1|-1|-1|-1||19|18
Medicare1_1|0|21_TOTAL_DAY_SUPPLY|262144|120244|120272|0.999767|2.1801|2.17959|integer|target|DFOR|25|20|6.675767|2.180100|6.645811|2.387359|0|10262|BP|BP|43|20052|-1|-1|-1|-1|-1.000000|173|184|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|11|198135|0|0|109632|120072|-1|-1|-1|-1||25|20
Medicare1_1|0|22_TOTAL_DAY_SUPPLY_GE65|262144|115611|115636|0.999784|2.26747|2.26698|integer|None|None||||||||||||||||||||||||||||||||||||
Medicare1_1|0|23_TOTAL_DRUG_COST|524288|302533|302557|0.999921|1.73299|1.73286|double|None|None||||||||||||||||||||||||||||||||||||
Medicare1_1|0|24_TOTAL_DRUG_COST_GE65|524288|297421|297445|0.999919|1.76278|1.76264|double|None|None||||||||||||||||||||||||||||||||||||
Medicare1_1|0|25_Calculation_6710826185428006|262144|688|2305|0.298482|381.023|113.728|integer|source|Dict_1toN|24|13|381.023256|5.151587|115.329520|6.273487|-1585|22376|BP|-1|2|2468|-1|-1|-1|-1|-1.000000|25345|25623|0.999376|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|8|77372|87381|12|24|-1|-1||24|13
Medicare1_1|0|26_Avg Day Supply_Bene (bin)|262144|39268|43149|0.910056|6.67577|6.07532|integer|source|DFOR|25|20|6.675767|2.180100|6.645811|2.387359|0|10262|BP|BP|43|20052|-1|-1|-1|-1|-1.000000|173|184|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|11|198135|0|0|109632|120072|-1|-1|-1|-1||25|20
MedPayment1_1|0|1_Number of Records|262144|4|52757|7.58193e-05|65536|4.9689|integer|source|Dict_Sharing|0|10|65536.000000|1.566151|9.267951|2.387642|-28281|57589|-1|-1|1|12665|-1|-1|-1|-1|-1.000000|26220|50672|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|109792|116728|-1|-1|-1|-1||0|10
MedPayment1_1|0|2_average_Medicare_allowed_amt|524288|522406|522430|0.999954|1.0036|1.00356|double|None|None||||||||||||||||||||||||||||||||||||
MedPayment1_1|0|3_average_Medicare_payment_amt|524288|523682|523706|0.999954|1.00116|1.00111|double|None|None||||||||||||||||||||||||||||||||||||
MedPayment1_1|0|4_average_submitted_chrg_amt|524288|392926|392950|0.999939|1.33432|1.33424|double|None|None||||||||||||||||||||||||||||||||||||
MedPayment1_1|0|5_bene_day_srvc_cnt|262144|80305|70793|1.13436|3.26435|3.70296|integer|target|DFOR|5|4|3.457452|3.264721|2.993024|5.437657|0|20322|BP|BP|2626|3471|-1|-1|-1|-1|-1.000000|10505|10516|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|171971|1|1|37704|60261|-1|-1|-1|-1||5|4
MedPayment1_1|0|6_bene_unique_cnt|262144|75829|92846|0.816718|3.45704|2.82343|integer|source|DFOR|5|4|3.457452|3.264721|2.993024|5.437657|0|20322|BP|BP|2626|3471|-1|-1|-1|-1|-1.000000|10505|10516|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|171971|1|1|37704|60261|-1|-1|-1|-1||5|4
MedPayment1_1|0|7_hcpcs_code|589823|102094|27593|3.7|5.77725|21.3758|string|target|Dict_1toN|7|6|14.312757|5.777764|14.312757|24.433430|0|77945|BP|-1|1250|1538|-1|-1|-1|-1|-1.000000|13842|13862|0.998846|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1|5276|8697|5004|5016|-1|-1||7|6
MedPayment1_1|0|8_hcpcs_description|1600753|111850|111152|1.00628|14.3116|14.4015|string|source|Dict_1toN|7|6|14.312757|5.777764|14.312757|24.433430|0|77945|BP|-1|1250|1538|-1|-1|-1|-1|-1.000000|13842|13862|0.998846|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1|5276|8697|5004|5016|-1|-1||7|6
MedPayment1_1|0|9_line_srvc_cnt|524288|110838|110862|0.999784|4.73022|4.72919|double|None|None||||||||||||||||||||||||||||||||||||
MedPayment1_1|0|10_medicare_participation_indicator|327683|17958|673|26.6835|18.2472|486.899|string|target|Dict_1to1|24|9|67.556132|18.256337|67.556132|434.017219|0|17194|-1|-1|60|2|60|41|480|352|0.931818|252|252|0.952381|11|30|0.466667|-1.000000|-1|-1|-1|-1|1|1|-1|-1|-1|-1|-1|9||24|9
MedPayment1_1|0|11_npi|262144|167381|116740|1.43379|1.56615|2.24554|integer|target|Dict_Sharing|0|10|65536.000000|1.566151|9.267951|2.387642|-28281|57589|-1|-1|1|12665|-1|-1|-1|-1|-1.000000|26220|50672|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|109792|116728|-1|-1|-1|-1||0|10
MedPayment1_1|0|12_nppes_credentials|277070|7767|7791|0.99692|35.6727|35.5628|string|None|None||||||||||||||||||||||||||||||||||||
MedPayment1_1|0|13_nppes_entity_code|327683|17974|809|22.2176|18.2309|405.047|string|target|Dict_1to1|24|12|67.556132|18.240078|67.556132|304.821395|0|16890|BP|-1|60|2|100|58|800|488|0.950820|252|252|0.952381|11|30|0.466667|-1.000000|-1|-1|-1|-1|1|1|-1|-1|-1|-1|-1|9||24|12
MedPayment1_1|0|14_nppes_provider_city|852426|170631|158346|1.07758|4.99573|5.38331|string|target|Dict_1toN|14|13|38.202468|4.995991|38.202468|5.750427|0|22385|-1|-1|1|4968|-1|-1|-1|-1|-1.000000|65555|65575|0.999756|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1|82656|92733|8|20|-1|-1||14|13
MedPayment1_1|0|15_nppes_provider_country|393218|10302|347998|0.0296036|38.1691|1.12994|string|source|Dict_Sharing|14|17|38.202468|4.666949|1.995129|19.837493|-186796|353773|-1|-1|1|11818|-1|-1|-1|-1|-1.000000|186806|345904|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|0|108832|116708|-1|-1|-1|-1||14|17
MedPayment1_1|0|16_nppes_provider_first_name|287370|15517|15541|0.998456|18.5197|18.4911|string|None|None||||||||||||||||||||||||||||||||||||
MedPayment1_1|0|17_nppes_provider_gender|266509|3089|3113|0.99229|86.2768|85.6116|string|None|None||||||||||||||||||||||||||||||||||||
MedPayment1_1|0|18_nppes_provider_last_org_name|2158954|462605|116720|3.96337|4.66695|18.4969|string|target|Dict_Sharing|14|17|38.202468|4.666949|1.995129|19.837493|-186796|353773|-1|-1|1|11818|-1|-1|-1|-1|-1.000000|186806|345904|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|0|108832|116708|-1|-1|-1|-1||14|17
MedPayment1_1|0|19_nppes_provider_mi|265795|3972|3997|0.993745|66.9172|66.4986|string|None|None||||||||||||||||||||||||||||||||||||
MedPayment1_1|0|20_nppes_provider_state|393218|39070|31521|1.23949|10.0644|12.4748|string|target|Dict_1toN|14|19|38.202468|10.066767|38.202468|12.494217|0|7589|BP|-1|1|55|-1|-1|-1|-1|-1.000000|330|350|0.954286|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1|31116|31133|8|20|-1|-1||14|19
MedPayment1_1|0|21_nppes_provider_street1|1376244|359430|116701|3.07992|3.82896|11.7929|string|target|Dict_Sharing|23|20|30.170610|3.829058|2.250848|12.629336|-134721|250449|-1|-1|2|11860|-1|-1|-1|-1|-1.000000|134735|242757|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1|108972|116689|-1|-1|-1|-1||23|20
MedPayment1_1|0|22_nppes_provider_street2|442881|102382|94917|1.07865|4.32577|4.66598|string|target|Dict_1toN|14|21|38.202468|4.702845|38.202468|8.723625|0|43405|-1|-1|1|1126|-1|-1|-1|-1|-1.000000|15814|15834|0.998990|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|45122|34928|79045|8|20|-1|-1||14|21
MedPayment1_1|0|23_nppes_provider_zip|262144|158130|158154|0.999848|1.65778|1.65752|integer|None|None||||||||||||||||||||||||||||||||||||
MedPayment1_1|0|24_place_of_service|327683|10870|245415|0.0442923|30.1456|1.33522|string|source|Dict_Sharing|23|20|30.170610|3.829058|2.250848|12.629336|-134721|250449|-1|-1|2|11860|-1|-1|-1|-1|-1.000000|134735|242757|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1|108972|116689|-1|-1|-1|-1||23|20
MedPayment1_1|0|25_provider_type|1900354|28139|24413|1.15262|67.5345|77.8419|string|source|Dict_1to1|24|9|67.556132|18.256337|67.556132|434.017219|0|17194|-1|-1|60|2|60|41|480|352|0.931818|252|252|0.952381|11|30|0.466667|-1.000000|-1|-1|-1|-1|1|1|-1|-1|-1|-1|-1|9||24|9
MedPayment1_1|0|26_stdev_Medicare_allowed_amt|524288|432751|432775|0.999945|1.21152|1.21146|double|None|None||||||||||||||||||||||||||||||||||||
MedPayment1_1|0|27_stdev_Medicare_payment_amt|524288|494119|494143|0.999951|1.06106|1.061|double|None|None||||||||||||||||||||||||||||||||||||
MedPayment1_1|0|28_stdev_submitted_chrg_amt|524288|259703|259727|0.999908|2.0188|2.01861|double|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|1_AB|262144|59047|62737|0.941183|4.43958|4.17846|integer|source|DFOR|0|20|4.439507|4.423625|4.250823|17.423995|0|41594|-1|BP|230|237|-1|-1|-1|-1|-1.000000|921|932|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|1|247|0|0|14124|24504|-1|-1|-1|-1||0|20
MLB_1|0|2_AVG|524288|87936|77603|1.13315|5.96215|6.75603|double|target|Dict_Sharing|2|1|6.074828|6.021800|6.055183|7.758953|-280|19493|-1|-1|586|610|-1|-1|-1|-1|-1.000000|4968|4980|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|417|427|67572|77591|-1|-1|-1|-1||2|1
MLB_1|0|3_BABIP|524288|87156|82252|1.05962|6.01551|6.37417|double|source|Dict_Sharing|2|1|6.074828|6.021800|6.055183|7.758953|-280|19493|-1|-1|586|610|-1|-1|-1|-1|-1.000000|4968|4980|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|417|427|67572|77591|-1|-1|-1|-1||2|1
MLB_1|0|4_BB.|262144|4|28|0.142857|65536|9362.29|integer|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|5_BB|262144|4|28|0.142857|65536|9362.29|integer|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|6_BIP|262144|59088|35912|1.64536|4.4365|7.29962|integer|target|DFOR|0|5|4.439507|4.436501|4.250823|10.144499|0|30626|BP|BP|230|232|-1|-1|-1|-1|-1.000000|921|932|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|244|0|0|24920|34964|-1|-1|-1|-1||0|5
MLB_1|0|7_FB.|524288|88157|86397|1.02037|5.94721|6.06836|double|source|Dict_Sharing|6|8|5.947208|5.778361|5.843277|7.506557|-1568|20889|-1|-1|704|858|-1|-1|-1|-1|-1.000000|7200|7212|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|69844|80284|-1|-1|-1|-1||6|8
MLB_1|0|8_FB|262144|46732|50217|0.930601|5.60952|5.22022|integer|source|Dict_1toN|7|47|5.609518|6.906796|5.338438|15.754793|-2373|42631|BP|-1|79|528|-1|-1|-1|-1|-1.000000|19424|7196|0.998332|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|8286|13516|33893|320|332|-1|-1||7|47
MLB_1|0|9_GB.|524288|90733|80296|1.12998|5.77836|6.52944|double|target|Dict_Sharing|6|8|5.947208|5.778361|5.843277|7.506557|-1568|20889|-1|-1|704|858|-1|-1|-1|-1|-1.000000|7200|7212|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|69844|80284|-1|-1|-1|-1||6|8
MLB_1|0|10_GB|262144|49127|49152|0.999491|5.33605|5.33333|integer|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|11_GIDP|262144|20540|20564|0.998833|12.7626|12.7477|integer|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|12_HBP|262144|4|28|0.142857|65536|9362.29|integer|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|13_HR|262144|18416|18440|0.998698|14.2346|14.2161|integer|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|14_H|262144|46856|50941|0.919809|5.59467|5.14603|integer|source|DFOR|13|29|5.594673|5.109223|5.244873|9.080467|0|19313|-1|BP|97|175|-1|-1|-1|-1|-1.000000|389|400|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|194|0|0|28480|41796|-1|-1|-1|-1||13|29
MLB_1|0|15_ISO|524288|85420|83669|1.02093|6.13777|6.26622|double|target|Dict_1toN|26|14|1659.139241|6.200996|124.533967|7.422601|-1947|13915|-1|-1|2|696|-1|-1|-1|-1|-1.000000|5568|5644|0.997874|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|427|65036|77983|12|24|-1|-1||26|14
MLB_1|0|16_K.|262144|399|423|0.943262|657.003|619.726|integer|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|17_LD.|524288|79173|77845|1.01706|6.62206|6.73502|double|source|DFOR|16|17|6.622055|6.500298|6.622055|10.313727|0|14911|BP|BP|458|63|-1|-1|-1|-1|-1.000000|1833|1844|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|135|0|0|23584|38396|-1|-1|-1|-1||16|17
MLB_1|0|18_LD|262144|40328|40256|1.00179|6.5003|6.51192|integer|target|DFOR|16|17|6.622055|6.500298|6.622055|10.313727|0|14911|BP|BP|458|63|-1|-1|-1|-1|-1.000000|1833|1844|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|135|0|0|23584|38396|-1|-1|-1|-1||16|17
MLB_1|0|19_Number of Records|262144|4|28|0.142857|65536|9362.29|integer|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|20_OBP|524288|87744|86460|1.01485|5.9752|6.06394|double|source|Dict_Sharing|19|25|6.029834|5.510410|5.771237|7.194643|-3896|22273|-1|-1|604|1068|-1|-1|-1|-1|-1.000000|8728|8740|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|389|427|72872|86843|-1|-1|-1|-1||19|25
MLB_1|0|21_PA|262144|59260|25452|2.3283|4.42362|10.2995|integer|target|DFOR|0|20|4.439507|4.423625|4.250823|17.423995|0|41594|-1|BP|230|237|-1|-1|-1|-1|-1.000000|921|932|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|1|247|0|0|14124|24504|-1|-1|-1|-1||0|20
MLB_1|0|22_PU.|524288|74461|70877|1.05057|7.04111|7.39715|double|source|DFOR|21|22|7.041109|8.826397|7.041109|16.313647|0|13631|BP|BP|413|45|-1|-1|-1|-1|-1.000000|1653|1664|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|106|0|0|14416|27760|-1|-1|-1|-1||21|22
MLB_1|0|23_PU|262144|29700|29440|1.00883|8.8264|8.90435|integer|target|DFOR|21|22|7.041109|8.826397|7.041109|16.313647|0|13631|BP|BP|413|45|-1|-1|-1|-1|-1.000000|1653|1664|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|106|0|0|14416|27760|-1|-1|-1|-1||21|22
MLB_1|0|24_SF|262144|16356|16380|0.998535|16.0274|16.0039|integer|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|25_SH|262144|15588|15612|0.998463|16.817|16.7912|integer|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|26_SLG|524288|96016|86855|1.10547|5.46042|6.03636|double|target|Dict_Sharing|19|25|6.029834|5.510410|5.771237|7.194643|-3896|22273|-1|-1|604|1068|-1|-1|-1|-1|-1.000000|8728|8740|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|389|427|72872|86843|-1|-1|-1|-1||19|25
MLB_1|0|27_SOL|262144|158|2137|0.0739354|1659.14|122.669|integer|source|Dict_1toN|26|33|1659.139241|4.849783|124.533967|5.227473|-1947|16233|-1|-1|2|6853|-1|-1|-1|-1|-1.000000|116088|116233|0.999862|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|92324|102352|12|24|-1|-1||26|33
MLB_1|0|28_SOS|262144|720|744|0.967742|364.089|352.344|integer|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|29_SO|262144|732|756|0.968254|358.12|346.751|integer|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|30_TB|262144|51308|42212|1.21548|5.10922|6.21018|integer|target|DFOR|13|29|5.594673|5.109223|5.244873|9.080467|0|19313|-1|BP|97|175|-1|-1|-1|-1|-1.000000|389|400|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|194|0|0|28480|41796|-1|-1|-1|-1||13|29
MLB_1|0|31_X1B|262144|43140|40060|1.07688|6.07659|6.54378|integer|target|DFOR|13|30|5.594673|6.076588|5.244873|8.858311|0|10422|BP|BP|97|64|-1|-1|-1|-1|-1.000000|389|400|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|63|0|0|29204|39644|-1|-1|-1|-1||13|30
MLB_1|0|32_X2B|262144|29408|29432|0.999185|8.91404|8.90677|integer|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|33_X3B|262144|15720|15744|0.998476|16.6758|16.6504|integer|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|34_batter_name|1089625|224675|218627|1.02766|4.84978|4.98395|string|target|Dict_1toN|26|33|1659.139241|4.849783|124.533967|5.227473|-1947|16233|-1|-1|2|6853|-1|-1|-1|-1|-1.000000|116088|116233|0.999862|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|92324|102352|12|24|-1|-1||26|33
MLB_1|0|35_field|680826|13235|13259|0.99819|51.4413|51.3482|string|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|36_iBB|262144|4|28|0.142857|65536|9362.29|integer|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|37_league|454715|28291|28315|0.999152|16.0728|16.0592|string|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|38_parentteam|450197|39377|41503|0.948775|11.433|10.8473|string|source|Dict_1toN|37|40|11.432994|18.706864|11.432994|40.658014|0|37836|BP|-1|30|211|-1|-1|-1|-1|-1.000000|10034|4872|0.996716|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|22068|21348|124|136|-1|-1||37|40
MLB_1|0|39_pwRC.|262144|85884|85908|0.999721|3.0523|3.05145|integer|source|Numerical|38|43|3.080821|3.099032|3.080821|7.416091|0|49241|DICT|BP|970|906|-1|-1|-1|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|0.999668|-139|1420|-130|1418|389|389|35348|36859|-1|-1|-1|-1||38|43
MLB_1|0|40_stand|327684|6825|6849|0.996496|48.0123|47.8441|string|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|41_teamname|1310977|70080|26374|2.65716|18.7069|49.7072|string|target|Dict_1toN|37|40|11.432994|18.706864|11.432994|40.658014|0|37836|BP|-1|30|211|-1|-1|-1|-1|-1.000000|10034|4872|0.996716|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|22068|21348|124|136|-1|-1||37|40
MLB_1|0|42_wOBA|524288|94477|94578|0.998932|5.54937|5.54345|double|target|Dict_1toN|26|41|1659.139241|5.549372|124.533967|6.074194|-1947|8163|BP|-1|2|1211|-1|-1|-1|-1|-1.000000|9688|9764|0.998771|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|76596|84772|12|24|-1|-1||26|41
MLB_1|0|43_wRAA|524288|76233|77037|0.989563|6.87744|6.80566|double|source|Dict_Sharing|42|44|6.877442|6.841901|6.728456|8.169025|-1688|12449|-1|-1|495|589|-1|-1|-1|-1|-1.000000|5648|5660|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|64180|73936|-1|-1|-1|-1||42|44
MLB_1|0|44_wRC.|262144|85384|36883|2.315|3.07018|7.10745|integer|target|Numerical|38|43|3.080821|3.099032|3.080821|7.416091|0|49241|DICT|BP|970|906|-1|-1|-1|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|0.999668|-139|1420|-130|1418|389|389|35348|36859|-1|-1|-1|-1||38|43
MLB_1|0|45_wRC|524288|76629|73948|1.03626|6.8419|7.08996|double|target|Dict_Sharing|42|44|6.877442|6.841901|6.728456|8.169025|-1688|12449|-1|-1|495|589|-1|-1|-1|-1|-1.000000|5648|5660|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|64180|73936|-1|-1|-1|-1||42|44
MLB_1|0|46_year|262144|254|278|0.913669|1032.06|942.964|integer|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|47_Calculation_40532458112880653|524288|115750|69939|1.65501|4.52949|7.49636|double|target|Dict_1toN|0|46|4.439507|4.875238|4.250823|7.201956|-2621|34743|-1|-1|230|1921|-1|-1|-1|-1|-1.000000|50728|24764|0.999515|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|21769|21128|44221|924|936|-1|-1||0|46
MLB_1|0|48_Calculation_40532458117070874|524288|84118|41439|2.02992|6.23277|12.652|double|target|Dict_1toN|7|47|5.609518|6.906796|5.338438|15.754793|-2373|42631|BP|-1|79|528|-1|-1|-1|-1|-1.000000|19424|7196|0.998332|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|8286|13516|33893|320|332|-1|-1||7|47
Motos_1|0|1_Anunciante|891872|102184|32855|3.11015|8.7281|27.1457|string|target|Dict_1to1|29|0|11.146568|8.728098|11.146568|27.369791|0|69598|-1|-1|3098|1086|20|46|160|392|0.938776|12404|12404|0.999033|20010|20029|0.999201|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0||30|0
Motos_1|0|2_Aviso|891466|23294|11441|2.03601|38.2702|77.9185|string|target|Dict_1toN|23|1|74.487913|38.270198|74.487913|89.675687|0|13353|-1|-1|4|11|-1|-1|-1|-1|-1.000000|1123|307|0.947883|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|8780|11084|20|32|-1|-1||24|1
Motos_1|0|3_A�o|262144|4|28|0.142857|65536|9362.29|integer|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|4_Cadena|271729|3586|573|6.25829|75.775|474.222|string|target|Equality|5|3|89.561305|89.561305|89.561305|1291.857143|0|2823|DICT|-1|5|5|0|0|21|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|64772|64772|-1|-1|-1|-1|-1|552||5|3
Motos_1|0|5_Categoria|1745033|77134|25873|2.98125|22.6234|67.4461|string|target|Dict_1toN|34|4|31.983349|22.623396|31.983349|86.366394|0|56929|-1|-1|80|283|-1|-1|-1|-1|-1.000000|7855|7875|0.997968|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|12008|17644|324|336|-1|-1||35|4
Motos_1|0|6_Circulacion|271729|3586|3610|0.993352|75.775|75.2712|string|source|Equality|5|3|89.561305|89.561305|89.561305|1291.857143|0|2823|DICT|-1|5|5|0|0|21|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|64772|64772|-1|-1|-1|-1|-1|552||5|3
Motos_1|0|7_Codigo|262144|99189|20836|4.76046|2.64287|12.5813|integer|target|DFOR|8|6|10.257537|2.642874|10.257537|12.609746|0|78400|BP|BP|4684|4611|-1|-1|-1|-1|-1.000000|18737|18748|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|50|1233711|0|0|2052|2072|-1|-1|-1|-1||8|6
Motos_1|0|8_Cols|262144|2588|2612|0.990812|101.292|100.361|integer|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|9_Concatenar 1|3542943|345399|342129|1.00956|10.2575|10.3556|string|source|Equality|8|36|10.257537|10.257537|10.257537|16865.857143|0|345188|-1|-1|4684|4684|0|0|21|-1|-1.000000|-1|-1|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|-1|-1|-1|-1|-1|0||8|37
Motos_1|0|10_Concatenar 2|4739495|455426|373494|1.21937|10.4067|12.6896|string|target|Dict_1toN|29|9|11.146568|10.406706|11.146568|12.859284|0|86860|-1|-1|3098|4683|-1|-1|-1|-1|-1.000000|351764|351784|0.999955|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|4388|9284|12396|12408|-1|-1||30|9
Motos_1|0|11_Corte|262144|29084|29128|0.998489|9.01334|8.99973|integer|target|DFOR|40|10|222.217884|9.013341|222.217884|11.062329|0|5387|BP|BP|1|44|-1|-1|-1|-1|-1.000000|5|16|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|43|1|0|23692|29096|-1|-1|-1|-1||41|10
Motos_1|0|12_De_Npags|262144|33793|35705|0.94645|7.75735|7.34194|integer|source|DFOR|11|28|7.757346|8.802686|7.757346|11.258063|0|6494|BP|BP|44|97|-1|-1|-1|-1|-1.000000|177|188|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|106|0|0|23108|29476|-1|-1|-1|-1||11|29
Motos_1|0|13_Dia_Semana|262144|514|538|0.95539|510.008|487.257|integer|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|14_Disco|262144|45438|28313|1.60485|5.76927|9.25879|integer|target|DFOR|29|13|11.146568|7.041392|11.146568|17.331835|0|22104|BP|BP|3098|76|-1|-1|-1|-1|-1.000000|12393|12404|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|132|0|34363|2732|15893|-1|-1|-1|-1||30|13
Motos_1|0|15_Duracion|262144|49028|45208|1.0845|5.34682|5.79862|integer|target|DFOR|20|14|5.920613|5.346822|5.920613|8.273442|0|17343|BP|BP|1231|216|-1|-1|-1|-1|-1.000000|4925|4936|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|820|0|0|26760|40256|-1|-1|-1|-1||21|14
Motos_1|0|16_Est|264166|9759|4091|2.38548|27.069|64.5725|string|target|Dict_1to1|34|15|31.983349|36.152457|31.983349|208.826877|0|6041|-1|-1|80|7|110|145|880|1184|0.979730|332|365|0.876712|41|60|0.733333|-1.000000|-1|-1|-1|-1|0|63688|-1|-1|-1|-1|-1|2452||35|15
Motos_1|0|18_Franja|868551|10353|10377|0.997687|83.8937|83.6996|string|None|None||||||||||||||||||||||||||||||||||||
