Relation|RowGroup|Column|uncompressed|bb_compressed|c3_compressed|compression_ratio_improvement|bb_cr|c3_cr|datatype|C3_source_target|C3scheme|source_column|target_column|bb_source_ecr|bb_target_ecr|c3_source_ecr|c3_target_ecr|estimated_bytes_saved_source|estimated_bytes_saved_target|source_bb_scheme|target_bb_scheme|source_unique_count|target_unique_count|estimated_exception_count|real_exception_count|estimated_exception_size|real_exception_size|exception_compression_ratio|estimated_source_target_dict_size|real_source_target_dict_size|source_target_dict_compression_ratio|estimated_target_dict_size|real_target_dict_size|target_dict_compression_ratio|pearson_corr_coef|source_column_min|source_column_max|target_column_min|target_column_max|source_null_count|target_null_count|estimated_target_compressed_codes_size|real_target_compressed_codes_size|estimated_offsets_size|real_offsets_size|estimated_target_nullmap_size|real_target_nullmap_size
Bimbo_1|0|1_Agencia_ID|262144|290|314|0.923567|903.945|834.854|integer|None|None||||||||||||||||||||||||||||||||||||
Bimbo_1|0|2_Canal_ID|262144|142|166|0.855422|1846.08|1579.18|integer|None|None||||||||||||||||||||||||||||||||||||
Bimbo_1|0|3_Cliente_ID|262144|45774|45798|0.999476|5.72692|5.72392|integer|None|None||||||||||||||||||||||||||||||||||||
Bimbo_1|0|4_Demanda_uni_equil|262144|39868|49881|0.799262|6.5753|5.25539|integer|source|DFOR|3|11|6.575298|6.564103|5.730550|71.839956|0|30410|BP|BP|176|176|-1|-1|-1|-1|-1.000000|705|716|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|2000|0|0|2944|7600|-1|-1|-1|-1||3|11
Bimbo_1|0|5_Dev_proxima|524288|15589|15614|0.998399|33.6319|33.5781|double|None|None||||||||||||||||||||||||||||||||||||
Bimbo_1|0|6_Dev_uni_proxima|262144|3104|3128|0.992327|84.4536|83.8056|integer|None|None||||||||||||||||||||||||||||||||||||
Bimbo_1|0|7_Number of Records|262144|4|28|0.142857|65536|9362.29|integer|None|None||||||||||||||||||||||||||||||||||||
Bimbo_1|0|8_Producto_ID|262144|68525|68549|0.99965|3.82552|3.82418|integer|None|None||||||||||||||||||||||||||||||||||||
Bimbo_1|0|9_Ruta_SAK|262144|1114|1138|0.97891|235.318|230.355|integer|None|None||||||||||||||||||||||||||||||||||||
Bimbo_1|0|10_Semana|262144|254|278|0.913669|1032.06|942.964|integer|None|None||||||||||||||||||||||||||||||||||||
Bimbo_1|0|11_Venta_hoy|524288|104724|104749|0.999761|5.00638|5.00518|double|None|None||||||||||||||||||||||||||||||||||||
Bimbo_1|0|12_Venta_uni_hoy|262144|39936|8332|4.79309|6.5641|31.4623|integer|target|DFOR|3|11|6.575298|6.564103|5.730550|71.839956|0|30410|BP|BP|176|176|-1|-1|-1|-1|-1.000000|705|716|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|2000|0|0|2944|7600|-1|-1|-1|-1||3|11
CityMaxCapita_1|0|1_City_Admin|545836|15845|7663|2.06773|34.4485|71.2301|string|source|DFOR|0|16|34.476756|6.102048|34.476756|8.414727|0|11807|-1|BP|2|613|-1|-1|-1|-1|-1.000000|9|20|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|5881|2|1|31144|42981|-1|-1|-1|-1||0|16
CityMaxCapita_1|0|2_City_State|806374|161893|161917|0.999852|4.98091|4.98017|string|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|3_City|660352|135033|135057|0.999822|4.8903|4.88943|string|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|4_Created Date_Time|524288|524288|524312|0.999954|1|0.999954|double|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|5_Date Joined|524288|441257|441281|0.999946|1.18817|1.1881|double|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|6_FF Ratio|524288|57057|57081|0.99958|9.18885|9.18498|double|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|7_Favorites|262144|121796|125756|0.96851|2.15232|2.08454|integer|target|DFOR|0|6|34.476756|2.152320|34.476756|2.360531|0|10743|-1|BP|2|17585|-1|-1|-1|-1|-1.000000|9|20|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|614530|2|0|111044|125720|-1|-1|-1|-1||0|6
CityMaxCapita_1|0|8_First Link in Tweet|721351|413279|413303|0.999942|1.74543|1.74533|string|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|9_Followers|262144|97136|101244|0.959425|2.69873|2.58923|integer|target|DFOR|0|8|34.476756|2.698732|34.476756|2.975764|0|9043|BP|BP|2|5278|-1|-1|-1|-1|-1.000000|9|20|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|1183506|2|0|88084|101208|-1|-1|-1|-1||0|8
CityMaxCapita_1|0|10_Following|262144|93092|96548|0.964204|2.81597|2.71517|integer|target|DFOR|23|9|8.947145|2.815967|8.947145|3.054259|0|7263|BP|BP|50|3875|-1|-1|-1|-1|-1.000000|201|212|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|97786|2533|0|85628|96320|-1|-1|-1|-1||23|9
CityMaxCapita_1|0|11_Gender|327684|5|29|0.172414|65536.8|11299.4|string|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|12_Influencer?|262144|5856|5880|0.995918|44.765|44.5823|integer|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|13_Keyword|646505|26260|26284|0.999087|24.6194|24.5969|string|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|14_LPF|524288|146265|146289|0.999836|3.58451|3.58392|double|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|15_Language|393571|19216|19240|0.998753|20.4814|20.4559|string|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|16_Lat|524288|268247|268271|0.999911|1.9545|1.95432|double|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|17_Listed Number|262144|42969|43017|0.998884|6.10077|6.09396|integer|target|DFOR|0|16|34.476756|6.102048|34.476756|8.414727|0|11807|-1|BP|2|613|-1|-1|-1|-1|-1.000000|9|20|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|5881|2|1|31144|42981|-1|-1|-1|-1||0|16
CityMaxCapita_1|0|18_Long Domain|383796|90898|90922|0.999736|4.22227|4.22116|string|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|19_Long|524288|268247|268271|0.999911|1.9545|1.95432|double|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|20_Number of Records|262144|4|28|0.142857|65536|9362.29|integer|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|21_Region|776748|15797|15821|0.998483|49.1706|49.096|string|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|22_Short Domain|372891|84607|84631|0.999716|4.40733|4.40608|string|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|23_State_Country|1142397|209191|209215|0.999885|5.46102|5.4604|string|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|24_State|388154|43423|33945|1.27922|8.9389|11.4348|string|source|DFOR|23|9|8.947145|2.815967|8.947145|3.054259|0|7263|BP|BP|50|3875|-1|-1|-1|-1|-1.000000|201|212|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|97786|2533|0|85628|96320|-1|-1|-1|-1||23|9
CityMaxCapita_1|0|25_Tweet Text|5682890|3428370|3428394|0.999993|1.65761|1.6576|string|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|26_Tweets|262144|133436|136084|0.980541|1.96457|1.92634|integer|target|DFOR|0|25|34.476756|1.964567|34.476756|2.117189|0|9618|-1|BP|2|29690|-1|-1|-1|-1|-1.000000|9|20|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|727620|2|0|123808|136048|-1|-1|-1|-1||0|25
CityMaxCapita_1|0|27_Twitter Client|1410658|50557|50581|0.999526|27.9023|27.8891|string|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|28_User Bio|4002248|2473691|2473715|0.99999|1.61793|1.61791|string|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|29_User Loc|795139|392334|392358|0.999939|2.02669|2.02657|string|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|30_Username 1|997422|607549|607573|0.99996|1.64171|1.64165|string|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|31_Username|1014674|651130|651154|0.999963|1.55833|1.55827|string|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|1_AVERAGE_MEDICARE_ALLOWED_AMT|524288|327026|327050|0.999927|1.6032|1.60308|double|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|2_AVERAGE_MEDICARE_PAYMENT_AMT|524288|524134|524158|0.999954|1.00029|1.00025|double|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|3_AVERAGE_SUBMITTED_CHRG_AMT|524288|367746|367770|0.999935|1.42568|1.42559|double|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|4_BENE_DAY_SRVC_CNT|262144|68805|52829|1.30241|3.80996|4.96212|integer|target|DFOR|4|3|4.071571|3.810454|3.764868|8.183561|0|31519|BP|BP|794|1210|-1|-1|-1|-1|-1.000000|3177|3188|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|8539|1|1|28856|49625|-1|-1|-1|-1||4|3
CMSprovider_1|0|5_BENE_UNIQUE_CNT|262144|64393|74638|0.862737|4.071|3.51221|integer|source|DFOR|4|3|4.071571|3.810454|3.764868|8.183561|0|31519|BP|BP|794|1210|-1|-1|-1|-1|-1.000000|3177|3188|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|8539|1|1|28856|49625|-1|-1|-1|-1||4|3
CMSprovider_1|0|6_HCPCS_CODE|589823|100977|101001|0.999762|5.84116|5.83977|string|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|7_HCPCS_DESCRIPTION|4087274|174255|174279|0.999862|23.4557|23.4525|string|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|8_HCPCS_DRUG_INDICATOR|327683|10301|10325|0.997676|31.8108|31.7369|string|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|9_LINE_SRVC_CNT|524288|81706|81730|0.999706|6.41676|6.41488|double|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|10_MEDICARE_PARTICIPATION_INDICATOR|327683|18010|18034|0.998669|18.1945|18.1703|string|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|11_NPI|262144|175477|175501|0.999863|1.49389|1.49369|integer|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|12_NPPES_CREDENTIALS|476945|77944|77968|0.999692|6.11907|6.11719|string|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|13_NPPES_ENTITY_CODE|327683|10322|10346|0.99768|31.7461|31.6724|string|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|14_NPPES_PROVIDER_CITY|856974|111579|111603|0.999785|7.68042|7.67877|string|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|15_NPPES_PROVIDER_COUNTRY|393218|34926|34950|0.999313|11.2586|11.2509|string|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|16_NPPES_PROVIDER_GENDER|327580|10661|10685|0.997754|30.7269|30.6579|string|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|17_NPPES_PROVIDER_STATE|393218|33512|33536|0.999284|11.7336|11.7253|string|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|18_NPPES_PROVIDER_STREET1|1417689|269587|269611|0.999911|5.25874|5.25828|string|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|19_NPPES_PROVIDER_STREET2|574745|152459|152483|0.999843|3.76983|3.76924|string|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|20_NPPES_PROVIDER_ZIP|262144|130225|130249|0.999816|2.01301|2.01264|integer|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|21_Number of Records|262144|4|28|0.142857|65536|9362.29|integer|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|22_PLACE_OF_SERVICE|327683|10822|10846|0.997787|30.2793|30.2123|string|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|23_PROVIDER_TYPE|1308794|45448|45472|0.999472|28.7976|28.7824|string|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|24_STDEV_MEDICARE_ALLOWED_AMT|524288|171183|171207|0.99986|3.06273|3.0623|double|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|25_STDEV_MEDICARE_PAYMENT_AMT|524288|508599|508623|0.999953|1.03085|1.0308|double|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|26_STDEV_SUBMITTED_CHRG_AMT|524288|249175|249199|0.999904|2.1041|2.10389|double|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|1_Number of Records|262144|4|28|0.142857|65536|9362.29|integer|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|2_a_aid_acontid_agencyid|524292|62986|63011|0.999603|8.32395|8.32064|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|3_a_aid_acontid_piid|966447|529121|529145|0.999955|1.82651|1.82643|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|4_ag_name|3538948|40481|40505|0.999407|87.4224|87.3706|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|5_agency_code|393220|40921|40945|0.999414|9.60925|9.60361|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|6_ase_rowid|262144|155296|161144|0.963709|1.68803|1.62677|integer|target|DFOR|20|5|4.349494|1.688028|4.300192|1.821444|0|10684|BP|BP|536|45732|-1|-1|-1|-1|-1.000000|2145|2156|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|7068446|0|0|141776|158972|-1|-1|-1|-1||20|5
CommonGovernment_1|0|7_award_type|1163451|14291|14315|0.998323|81.4114|81.275|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|8_award_type_code|327684|14228|14252|0.998316|23.0309|22.9921|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|9_award_type_key|262144|214|238|0.89916|1224.97|1101.45|integer|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|10_baseandalloptionsvalue|524288|286405|286429|0.999916|1.83058|1.83043|double|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|11_baseandexercisedoptionsvalue|524288|294649|294673|0.999919|1.77936|1.77922|double|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|12_bureau_code|393220|29641|29665|0.999191|13.2661|13.2554|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|13_bureau_name|2883588|60307|60331|0.999602|47.8151|47.7961|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|14_cd_contactiontype|327684|14228|14252|0.998316|23.0309|22.9921|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|15_co_name|3145681|156335|152293|1.02654|20.1214|20.6555|string|source|DFOR|14|24|20.122571|10.702813|20.122571|13.537000|0|5128|-1|BP|1486|5|-1|-1|-1|-1|-1.000000|5945|5956|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|3|1|5384|13420|27496|-1|-1|-1|-1||14|24
CommonGovernment_1|0|16_co_state|391900|44641|44665|0.999463|8.77893|8.77421|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|17_code|393220|41423|41447|0.999421|9.49279|9.4873|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|18_contract_num|3489098|1154897|1154921|0.999979|3.02113|3.02107|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|19_contract_signeddate|1572868|66331|66355|0.999638|23.7124|23.7038|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|20_contractingofficeagencyid|524292|57915|57939|0.999586|9.05278|9.04903|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|21_count_fetched|262144|60270|59029|1.02102|4.34949|4.44094|integer|source|DFOR|20|21|4.349494|4.349494|4.300192|62.459852|0|55382|-1|BP|536|536|-1|-1|-1|-1|-1.000000|2145|2156|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|47374150|0|0|2052|2072|-1|-1|-1|-1||20|21
CommonGovernment_1|0|22_count_total|262144|60270|4244|14.2012|4.34949|61.7681|integer|target|DFOR|20|21|4.349494|4.349494|4.300192|62.459852|0|55382|-1|BP|536|536|-1|-1|-1|-1|-1.000000|2145|2156|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|47374150|0|0|2052|2072|-1|-1|-1|-1||20|21
CommonGovernment_1|0|23_description|2864853|39706|29020|1.36823|72.1516|98.72|string|source|DFOR|22|27|72.151640|53.872585|72.151640|117.606101|0|2637|BP|BP|44|44|-1|-1|-1|-1|-1.000000|177|188|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|244528410|1704064396|0|0|2052|2072|-1|-1|-1|-1||22|27
CommonGovernment_1|0|24_fk_epa_des_prod|262144|29101|30760|0.946066|9.00808|8.52224|integer|target|DFOR|14|23|20.122571|10.265262|20.122571|12.265194|0|4164|BP|BP|1486|7|-1|-1|-1|-1|-1.000000|5945|5956|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|5|1|4193|15428|24788|-1|-1|-1|-1||14|23
CommonGovernment_1|0|25_fk_rec_mat|262144|29589|33468|0.884098|8.85951|7.83268|integer|target|DFOR|14|24|20.122571|10.702813|20.122571|13.537000|0|5128|-1|BP|1486|5|-1|-1|-1|-1|-1.000000|5945|5956|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|3|1|5384|13420|27496|-1|-1|-1|-1||14|24
CommonGovernment_1|0|26_ftsdollar|524288|42|66|0.636364|12483|7943.76|double|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|27_funding_agency|524256|41987|42011|0.999429|12.4862|12.479|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|28_funding_agency_key|262144|4866|2276|2.13796|53.8726|115.178|integer|target|DFOR|22|27|72.151640|53.872585|72.151640|117.606101|0|2637|BP|BP|44|44|-1|-1|-1|-1|-1.000000|177|188|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|244528410|1704064396|0|0|2052|2072|-1|-1|-1|-1||22|27
CommonGovernment_1|0|29_funding_agency_name|2883588|39475|39499|0.999392|73.0485|73.0041|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|30_gsadollar|524288|62521|62545|0.999616|8.38579|8.38257|double|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|31_gsaotherdollar|524288|55509|55533|0.999568|9.4451|9.44102|double|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|32_gwacs|524288|30|54|0.555556|17476.3|9709.04|double|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|33_level1_category|1793319|11506|11530|0.997918|155.859|155.535|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|34_level2_category|1936071|33175|33199|0.999277|58.3593|58.3171|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|35_naics_code|655364|84371|84395|0.999716|7.76765|7.76544|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|36_naics_name|2555908|102170|102194|0.999765|25.0162|25.0104|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|37_nongsadollar|524288|210823|210847|0.999886|2.48686|2.48658|double|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|38_obligatedamount|524288|298765|298789|0.99992|1.75485|1.75471|double|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|39_obligatedamount_1|524288|364|388|0.938144|1440.35|1351.26|double|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|40_pbsdollar|524288|34850|34874|0.999312|15.0441|15.0338|double|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|41_primary_contract_piid|3538948|1821967|1821991|0.999987|1.94238|1.94235|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|42_prod_or_serv_code|524292|83543|83567|0.999713|6.27571|6.27391|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|43_prod_or_serv_code_desc|2555908|104517|104541|0.99977|24.4545|24.4489|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|44_psc_code|524292|83543|83567|0.999713|6.27571|6.27391|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|45_psc_code_description|3211051|117352|106442|1.1025|27.3626|30.1671|string|source|DFOR|44|45|27.362559|4.581816|27.362559|50.911633|0|52064|BP|BP|774|774|-1|-1|-1|-1|-1.000000|3097|3108|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1653019798|-1226718722|0|0|2052|2072|-1|-1|-1|-1||44|45
CommonGovernment_1|0|46_psc_key|262144|57213|5196|11.011|4.5819|50.4511|integer|target|DFOR|44|45|27.362559|4.581816|27.362559|50.911633|0|52064|BP|BP|774|774|-1|-1|-1|-1|-1.000000|3097|3108|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1653019798|-1226718722|0|0|2052|2072|-1|-1|-1|-1||44|45
CommonGovernment_1|0|47_quarter|327684|5|29|0.172414|65536.8|11299.4|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|48_refidvid_agencyid|471477|41684|41708|0.999425|11.3107|11.3042|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|49_refidvid_piid|852267|229222|229246|0.999895|3.71809|3.7177|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|50_short_name|530086|37603|37627|0.999362|14.0969|14.0879|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|51_signeddate|1507332|66193|66217|0.999638|22.7718|22.7635|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|52_vend_contoffbussizedeterm|327684|5|29|0.172414|65536.8|11299.4|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|53_vend_dunsnumber|843579|256601|256625|0.999906|3.28751|3.28721|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|54_vend_vendorname|4014135|977437|977461|0.999975|4.1068|4.1067|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|55_whocanuse|2225495|42307|42331|0.999433|52.6035|52.5736|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|56_year|524292|10283|10307|0.997671|50.9863|50.8676|string|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|1_Id1|262144|155944|155968|0.999846|1.68101|1.68076|integer|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|2_Number of Records|262144|4|28|0.142857|65536|9362.29|integer|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|3_angelco_account|263249|263269|263293|0.999909|0.999924|0.999833|string|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|4_business_model|262148|4|28|0.142857|65537|9362.43|string|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|5_city|262417|262449|262473|0.999909|0.999878|0.999787|string|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|6_continent|262148|4|28|0.142857|65537|9362.43|string|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|7_country|384058|9757|9781|0.997546|39.3623|39.2657|string|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|8_crunchbase_account|276372|276468|276492|0.999913|0.999653|0.999566|string|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|9_facebook_account|465422|273864|273882|0.999934|1.69946|1.69935|string|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|10_financing_stage|262148|4|28|0.142857|65537|9362.43|string|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|11_founding_date|262168|262185|262209|0.999908|0.999935|0.999844|string|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|12_id|262144|172676|172700|0.999861|1.51813|1.51792|integer|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|13_industries|262526|2357|2381|0.98992|111.381|110.259|string|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|14_keywords|786683|10553|10578|0.997637|74.5459|74.3697|string|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|15_last_funding_date|262148|4|28|0.142857|65537|9362.43|string|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|16_linkedin_account|1764437|661880|661611|1.00041|2.6658|2.66688|string|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|17_location|262410|262438|262462|0.999909|0.999893|0.999802|string|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|18_long_description|265017|265073|265097|0.999909|0.999789|0.999698|string|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|19_name|1635835|1012030|1012054|0.999976|1.61639|1.61635|string|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|20_num_employees|262144|1008|1032|0.976744|260.063|254.016|integer|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|21_region|262148|4|28|0.142857|65537|9362.43|string|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|22_score|262144|79077|79101|0.999697|3.31505|3.31404|integer|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|23_short_descriptiion|263091|263123|263147|0.999909|0.999878|0.999787|string|None|None||||||||||||||||||||||||||||||||||||
