Relation|RowGroup|Column|uncompressed|bb_compressed|c3_compressed|compression_ratio_improvement|bb_cr|c3_cr|datatype|C3_source_target|C3scheme|source_column|target_column|bb_source_ecr|bb_target_ecr|c3_source_ecr|c3_target_ecr|estimated_bytes_saved_source|estimated_bytes_saved_target|source_bb_scheme|target_bb_scheme|source_unique_count|target_unique_count|estimated_exception_count|real_exception_count|estimated_exception_size|real_exception_size|exception_compression_ratio|estimated_source_target_dict_size|real_source_target_dict_size|source_target_dict_compression_ratio|estimated_target_dict_size|real_target_dict_size|target_dict_compression_ratio|pearson_corr_coef|source_column_min|source_column_max|target_column_min|target_column_max|source_null_count|target_null_count|estimated_target_compressed_codes_size|real_target_compressed_codes_size|estimated_offsets_size|real_offsets_size|estimated_target_nullmap_size|real_target_nullmap_size
Bimbo_1|0|1_Agencia_ID|262144|290|314|0.923567|903.945|834.854|integer|None|None||||||||||||||||||||||||||||||||||||
Bimbo_1|0|2_Canal_ID|262144|142|3957|0.0358858|1846.08|66.2482|integer|source|Dict_Sharing|1|3|1846.084507|6.575298|66.788280|7.878817|-3783|6596|-1|-1|4|176|-1|-1|-1|-1|-1.000000|704|716|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|33272|45168|-1|-1|-1|-1||1|3
Bimbo_1|0|3_Cliente_ID|262144|45774|45798|0.999476|5.72692|5.72392|integer|None|None||||||||||||||||||||||||||||||||||||
Bimbo_1|0|4_Demanda_uni_equil|262144|39868|45180|0.882426|6.5753|5.80221|integer|target|Dict_Sharing|1|3|1846.084507|6.575298|66.788280|7.878817|-3783|6596|-1|-1|4|176|-1|-1|-1|-1|-1.000000|704|716|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|33272|45168|-1|-1|-1|-1||1|3
Bimbo_1|0|5_Dev_proxima|524288|15589|40525|0.384676|33.6319|12.9374|double|source|Dict_Sharing|4|10|33.629763|5.006331|15.196754|7.069687|-18910|30564|-1|-1|354|2113|-1|-1|-1|-1|-1.000000|10795|17068|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|74160|88224|-1|-1|-1|-1||4|10
Bimbo_1|0|6_Dev_uni_proxima|262144|3104|3128|0.992327|84.4536|83.8056|integer|None|None||||||||||||||||||||||||||||||||||||
Bimbo_1|0|7_Number of Records|262144|4|2801|0.00142806|65536|93.5894|integer|source|Dict_Sharing|6|11|65536.000000|6.564103|94.671000|7.980516|-2765|7088|-1|-1|1|176|-1|-1|-1|-1|-1.000000|704|716|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|32848|45116|-1|-1|-1|-1||6|11
Bimbo_1|0|8_Producto_ID|262144|68525|68549|0.99965|3.82552|3.82418|integer|None|None||||||||||||||||||||||||||||||||||||
Bimbo_1|0|9_Ruta_SAK|262144|1114|1138|0.97891|235.318|230.355|integer|None|None||||||||||||||||||||||||||||||||||||
Bimbo_1|0|10_Semana|262144|254|278|0.913669|1032.06|942.964|integer|None|None||||||||||||||||||||||||||||||||||||
Bimbo_1|0|11_Venta_hoy|524288|104724|88236|1.18686|5.00638|5.94188|double|target|Dict_Sharing|4|10|33.629763|5.006331|15.196754|7.069687|-18910|30564|-1|-1|354|2113|-1|-1|-1|-1|-1.000000|10795|17068|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|74160|88224|-1|-1|-1|-1||4|10
Bimbo_1|0|12_Venta_uni_hoy|262144|39936|45128|0.884949|6.5641|5.8089|integer|target|Dict_Sharing|6|11|65536.000000|6.564103|94.671000|7.980516|-2765|7088|-1|-1|1|176|-1|-1|-1|-1|-1.000000|704|716|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|32848|45116|-1|-1|-1|-1||6|11
CityMaxCapita_1|0|1_City_Admin|545836|15845|275618|0.057489|34.4485|1.98041|string|source|Dict_Sharing|0|28|34.476756|2.070001|2.203511|9.622652|-231880|301493|-1|-1|2|14506|-1|-1|-1|-1|-1.000000|231901|267992|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|2|25096|82632|124361|-1|-1|-1|-1||0|28
CityMaxCapita_1|0|2_City_State|806374|161893|167289|0.967744|4.98091|4.82025|string|source|Dict_Sharing|1|22|4.981892|5.461363|4.721076|10.742872|-8942|102838|-1|-1|5292|5751|-1|-1|-1|-1|-1.000000|102260|104172|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|23966|2|106340|101949|-1|-1|-1|-1||1|22
CityMaxCapita_1|0|3_City|660352|135033|135057|0.999822|4.8903|4.88943|string|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|4_Created Date_Time|524288|524288|524312|0.999954|1|0.999954|double|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|5_Date Joined|524288|441257|441281|0.999946|1.18817|1.1881|double|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|6_FF Ratio|524288|57057|111849|0.510125|9.18885|4.68746|double|source|Dict_Sharing|5|13|9.188846|3.584508|5.051139|7.045745|-46739|71853|-1|-1|552|6538|-1|-1|-1|-1|-1.000000|51155|54004|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|74412|97820|-1|-1|-1|-1||5|13
CityMaxCapita_1|0|7_Favorites|262144|121796|121820|0.999803|2.15232|2.1519|integer|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|8_First Link in Tweet|721351|413279|86837|4.75925|1.74543|8.30695|string|target|Dict_Sharing|20|7|49.295424|1.780806|2.401321|8.727991|-307710|322422|-1|-1|5|8873|-1|-1|-1|-1|-1.000000|307772|462887|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|2533|55959|82648|86825|-1|-1|-1|-1||20|7
CityMaxCapita_1|0|9_Followers|262144|97136|97556|0.995695|2.69873|2.68711|integer|target|Dict_Sharing|16|8|6.102048|2.698732|5.772952|3.185070|-2449|14832|-1|-1|613|5278|-1|-1|-1|-1|-1.000000|2900|21164|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|0|82304|97544|-1|-1|-1|-1||16|8
CityMaxCapita_1|0|10_Following|262144|93092|93116|0.999742|2.81597|2.81524|integer|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|11_Gender|327684|5|29|0.172414|65536.8|11299.4|string|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|12_Influencer?|262144|5856|5880|0.995918|44.765|44.5823|integer|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|13_Keyword|646505|26260|26284|0.999087|24.6194|24.5969|string|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|14_LPF|524288|146265|97832|1.49506|3.58451|5.35906|double|target|Dict_Sharing|5|13|9.188846|3.584508|5.051139|7.045745|-46739|71853|-1|-1|552|6538|-1|-1|-1|-1|-1.000000|51155|54004|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|74412|97820|-1|-1|-1|-1||5|13
CityMaxCapita_1|0|15_Language|393571|19216|19240|0.998753|20.4814|20.4559|string|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|16_Lat|524288|268247|268271|0.999911|1.9545|1.95432|double|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|17_Listed Number|262144|42969|74330|0.578084|6.10077|3.52676|integer|source|Dict_Sharing|16|8|6.102048|2.698732|5.772952|3.185070|-2449|14832|-1|-1|613|5278|-1|-1|-1|-1|-1.000000|2900|21164|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|0|82304|97544|-1|-1|-1|-1||16|8
CityMaxCapita_1|0|18_Long Domain|383796|90898|90922|0.999736|4.22227|4.22116|string|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|19_Long|524288|268247|268271|0.999911|1.9545|1.95432|double|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|20_Number of Records|262144|4|28|0.142857|65536|9362.29|integer|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|21_Region|776748|15797|473304|0.033376|49.1706|1.64112|string|source|Dict_Sharing|20|7|49.295424|1.780806|2.401321|8.727991|-307710|322422|-1|-1|5|8873|-1|-1|-1|-1|-1.000000|307772|462887|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|2533|55959|82648|86825|-1|-1|-1|-1||20|7
CityMaxCapita_1|0|22_Short Domain|372891|84607|84631|0.999716|4.40733|4.40608|string|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|23_State_Country|1142397|209191|101961|2.05168|5.46102|11.2043|string|target|Dict_Sharing|1|22|4.981892|5.461363|4.721076|10.742872|-8942|102838|-1|-1|5292|5751|-1|-1|-1|-1|-1.000000|102260|104172|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|23966|2|106340|101949|-1|-1|-1|-1||1|22
CityMaxCapita_1|0|24_State|388154|43423|43447|0.999448|8.9389|8.93397|string|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|25_Tweet Text|5682890|3428370|3428394|0.999993|1.65761|1.6576|string|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|26_Tweets|262144|133436|133460|0.99982|1.96457|1.96421|integer|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|27_Twitter Client|1410658|50557|50581|0.999526|27.9023|27.8891|string|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|28_User Bio|4002248|2473691|2473715|0.99999|1.61793|1.61791|string|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|29_User Loc|795139|392334|124373|3.15449|2.02669|6.39318|string|target|Dict_Sharing|0|28|34.476756|2.070001|2.203511|9.622652|-231880|301493|-1|-1|2|14506|-1|-1|-1|-1|-1.000000|231901|267992|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|2|25096|82632|124361|-1|-1|-1|-1||0|28
CityMaxCapita_1|0|30_Username 1|997422|607549|607573|0.99996|1.64171|1.64165|string|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|31_Username|1014674|651130|651154|0.999963|1.55833|1.55827|string|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|1_AVERAGE_MEDICARE_ALLOWED_AMT|524288|327026|327050|0.999927|1.6032|1.60308|double|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|2_AVERAGE_MEDICARE_PAYMENT_AMT|524288|524134|524158|0.999954|1.00029|1.00025|double|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|3_AVERAGE_SUBMITTED_CHRG_AMT|524288|367746|367770|0.999935|1.42568|1.42559|double|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|4_BENE_DAY_SRVC_CNT|262144|68805|75393|0.912618|3.80996|3.47703|integer|target|Dict_Sharing|4|3|4.071571|3.810454|3.764868|4.537561|-5244|11024|-1|-1|794|1210|-1|-1|-1|-1|-1.000000|3176|5112|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1|57772|75381|-1|-1|-1|-1||4|3
CMSprovider_1|0|5_BENE_UNIQUE_CNT|262144|64393|76562|0.841057|4.071|3.42394|integer|source|Dict_Sharing|4|3|4.071571|3.810454|3.764868|4.537561|-5244|11024|-1|-1|794|1210|-1|-1|-1|-1|-1.000000|3176|5112|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1|57772|75381|-1|-1|-1|-1||4|3
CMSprovider_1|0|6_HCPCS_CODE|589823|100977|87281|1.15692|5.84116|6.75775|string|target|Dict_Sharing|15|5|30.784701|5.841683|14.568824|7.174066|-11844|18752|-1|-1|2|1521|-1|-1|-1|-1|-1.000000|11858|13724|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|104|1|82216|87269|-1|-1|-1|-1||15|5
CMSprovider_1|0|7_HCPCS_DESCRIPTION|4087274|174255|174279|0.999862|23.4557|23.4525|string|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|8_HCPCS_DRUG_INDICATOR|327683|10301|49043|0.21004|31.8108|6.68154|string|source|Dict_Sharing|7|18|31.838613|3.984367|8.518548|6.959183|-28175|61662|-1|-1|1|2535|-1|-1|-1|-1|-1.000000|28184|46949|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|38889|82588|105517|-1|-1|-1|-1||7|18
CMSprovider_1|0|9_LINE_SRVC_CNT|524288|81706|81730|0.999706|6.41676|6.41488|double|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|10_MEDICARE_PARTICIPATION_INDICATOR|327683|18010|163660|0.110045|18.1945|2.00222|string|source|Dict_Sharing|9|17|18.203600|5.258919|1.832915|15.785073|-160776|179766|-1|-1|2|7285|-1|-1|-1|-1|-1.000000|160790|161034|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1|89812|108569|-1|-1|-1|-1||9|17
CMSprovider_1|0|11_NPI|262144|175477|116772|1.50273|1.49389|2.24492|integer|target|Dict_Sharing|20|10|65536.000000|1.493894|4.383899|2.913618|-59792|85505|-1|-1|1|14681|-1|-1|-1|-1|-1.000000|57732|58736|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|89972|116760|-1|-1|-1|-1||20|10
CMSprovider_1|0|12_NPPES_CREDENTIALS|476945|77944|73661|1.05814|6.11907|6.47486|string|target|Dict_Sharing|16|11|11.736800|6.346151|10.437107|7.274051|-4172|9587|-1|-1|58|436|-1|-1|-1|-1|-1.000000|4524|5823|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1386|65568|73649|-1|-1|-1|-1||16|11
CMSprovider_1|0|13_NPPES_ENTITY_CODE|327683|10322|10346|0.99768|31.7461|31.6724|string|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|14_NPPES_PROVIDER_CITY|856974|111579|90565|1.23203|7.68042|9.46253|string|target|Dict_Sharing|21|13|30.304541|7.681043|11.692525|10.399665|-17212|29166|-1|-1|2|1599|-1|-1|-1|-1|-1.000000|17226|21038|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1|82404|90553|-1|-1|-1|-1||21|13
CMSprovider_1|0|15_NPPES_PROVIDER_COUNTRY|393218|34926|34950|0.999313|11.2586|11.2509|string|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|16_NPPES_PROVIDER_GENDER|327580|10661|16181|0.658859|30.7269|20.2447|string|source|Dict_Sharing|15|5|30.784701|5.841683|14.568824|7.174066|-11844|18752|-1|-1|2|1521|-1|-1|-1|-1|-1.000000|11858|13724|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|104|1|82216|87269|-1|-1|-1|-1||15|5
CMSprovider_1|0|17_NPPES_PROVIDER_STATE|393218|33512|26229|1.27767|11.7336|14.9917|string|source|Dict_Sharing|16|11|11.736800|6.346151|10.437107|7.274051|-4172|9587|-1|-1|58|436|-1|-1|-1|-1|-1.000000|4524|5823|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1386|65568|73649|-1|-1|-1|-1||16|11
CMSprovider_1|0|18_NPPES_PROVIDER_STREET1|1417689|269587|108581|2.48282|5.25874|13.0565|string|target|Dict_Sharing|9|17|18.203600|5.258919|1.832915|15.785073|-160776|179766|-1|-1|2|7285|-1|-1|-1|-1|-1.000000|160790|161034|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1|89812|108569|-1|-1|-1|-1||9|17
CMSprovider_1|0|19_NPPES_PROVIDER_STREET2|574745|152459|105529|1.44471|3.76983|5.44632|string|target|Dict_Sharing|7|18|31.838613|3.984367|8.518548|6.959183|-28175|61662|-1|-1|1|2535|-1|-1|-1|-1|-1.000000|28184|46949|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|38889|82588|105517|-1|-1|-1|-1||7|18
CMSprovider_1|0|20_NPPES_PROVIDER_ZIP|262144|130225|130249|0.999816|2.01301|2.01264|integer|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|21_Number of Records|262144|4|60821|6.57668e-05|65536|4.31009|integer|source|Dict_Sharing|20|10|65536.000000|1.493894|4.383899|2.913618|-59792|85505|-1|-1|1|14681|-1|-1|-1|-1|-1.000000|57732|58736|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|89972|116760|-1|-1|-1|-1||20|10
CMSprovider_1|0|22_PLACE_OF_SERVICE|327683|10822|23648|0.457629|30.2793|13.8567|string|source|Dict_Sharing|21|13|30.304541|7.681043|11.692525|10.399665|-17212|29166|-1|-1|2|1599|-1|-1|-1|-1|-1.000000|17226|21038|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1|82404|90553|-1|-1|-1|-1||21|13
CMSprovider_1|0|23_PROVIDER_TYPE|1308794|45448|45472|0.999472|28.7976|28.7824|string|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|24_STDEV_MEDICARE_ALLOWED_AMT|524288|171183|171207|0.99986|3.06273|3.0623|double|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|25_STDEV_MEDICARE_PAYMENT_AMT|524288|508599|508623|0.999953|1.03085|1.0308|double|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|26_STDEV_SUBMITTED_CHRG_AMT|524288|249175|249199|0.999904|2.1041|2.10389|double|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|1_Number of Records|262144|4|4245|0.000942285|65536|61.7536|integer|source|Dict_Sharing|0|21|65536.000000|4.349494|77.442836|6.421321|-3381|19446|-1|-1|1|536|-1|-1|-1|-1|-1.000000|1320|2160|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|40824|60884|-1|-1|-1|-1||0|21
CommonGovernment_1|0|2_a_aid_acontid_agencyid|524292|62986|33572|1.87615|8.32395|15.6169|string|target|Dict_Sharing|47|1|11.310743|8.323813|11.254583|12.817622|-208|22082|-1|-1|109|131|-1|-1|-1|-1|-1.000000|1081|1097|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|40904|33560|-1|-1|-1|-1||47|1
CommonGovernment_1|0|3_a_aid_acontid_piid|966447|529121|529145|0.999955|1.82651|1.82643|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|4_ag_name|3538948|40481|40505|0.999407|87.4224|87.3706|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|5_agency_code|393220|40921|25129|1.62844|9.60925|15.6481|string|source|Dict_Sharing|4|16|9.609247|9.492794|9.602208|11.978189|-30|8595|-1|-1|39|44|-1|-1|-1|-1|-1.000000|268|284|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|32828|24252|-1|-1|-1|-1||4|16
CommonGovernment_1|0|6_ase_rowid|262144|155296|155320|0.999845|1.68803|1.68777|integer|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|7_award_type|1163451|14291|14315|0.998323|81.4114|81.275|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|8_award_type_code|327684|14228|155356|0.0915832|23.0309|2.10925|string|source|Dict_Sharing|7|52|23.030925|3.287513|2.052566|9.402352|-145418|166881|-1|-1|5|11231|-1|-1|-1|-1|-1.000000|145447|143363|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|89720|113264|-1|-1|-1|-1||7|52
CommonGovernment_1|0|9_award_type_key|262144|214|238|0.89916|1224.97|1101.45|integer|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|10_baseandalloptionsvalue|524288|286405|286429|0.999916|1.83058|1.83043|double|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|11_baseandexercisedoptionsvalue|524288|294649|294673|0.999919|1.77936|1.77922|double|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|12_bureau_code|393220|29641|29665|0.999191|13.2661|13.2554|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|13_bureau_name|2883588|60307|60331|0.999602|47.8151|47.7961|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|14_cd_contactiontype|327684|14228|14252|0.998316|23.0309|22.9921|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|15_co_name|3145681|156335|156359|0.999847|20.1214|20.1183|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|16_co_state|391900|44641|44665|0.999463|8.77893|8.77421|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|17_code|393220|41423|24264|1.70718|9.49279|16.2059|string|target|Dict_Sharing|4|16|9.609247|9.492794|9.602208|11.978189|-30|8595|-1|-1|39|44|-1|-1|-1|-1|-1.000000|268|284|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|32828|24252|-1|-1|-1|-1||4|16
CommonGovernment_1|0|18_contract_num|3489098|1154897|1154921|0.999979|3.02113|3.02107|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|19_contract_signeddate|1572868|66331|66355|0.999638|23.7124|23.7038|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|20_contractingofficeagencyid|524292|57915|57939|0.999586|9.05278|9.04903|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|21_count_fetched|262144|60270|63060|0.955756|4.34949|4.15706|integer|target|Dict_Sharing|23|20|10.265262|4.349494|9.765096|5.390804|-1308|11642|-1|-1|7|536|-1|-1|-1|-1|-1.000000|1336|2176|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|4193|0|48628|63048|-1|-1|-1|-1||23|20
CommonGovernment_1|0|22_count_total|262144|60270|60896|0.98972|4.34949|4.30478|integer|target|Dict_Sharing|0|21|65536.000000|4.349494|77.442836|6.421321|-3381|19446|-1|-1|1|536|-1|-1|-1|-1|-1.000000|1320|2160|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|40824|60884|-1|-1|-1|-1||0|21
CommonGovernment_1|0|23_description|2864853|39706|39730|0.999396|72.1516|72.1081|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|24_fk_epa_des_prod|262144|29101|24281|1.19851|9.00808|10.7963|integer|source|Dict_Sharing|23|20|10.265262|4.349494|9.765096|5.390804|-1308|11642|-1|-1|7|536|-1|-1|-1|-1|-1.000000|1336|2176|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|4193|0|48628|63048|-1|-1|-1|-1||23|20
CommonGovernment_1|0|25_fk_rec_mat|262144|29589|29613|0.99919|8.85951|8.85233|integer|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|26_ftsdollar|524288|42|66|0.636364|12483|7943.76|double|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|27_funding_agency|524256|41987|42011|0.999429|12.4862|12.479|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|28_funding_agency_key|262144|4866|4890|0.995092|53.8726|53.6082|integer|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|29_funding_agency_name|2883588|39475|39499|0.999392|73.0485|73.0041|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|30_gsadollar|524288|62521|62545|0.999616|8.38579|8.38257|double|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|31_gsaotherdollar|524288|55509|14264|3.89155|9.4451|36.756|double|target|Dict_Sharing|31|30|17476.266667|9.445099|19.726390|31.067078|-26548|38633|-1|-1|2|3071|-1|-1|-1|-1|-1.000000|24509|24588|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|16876|14252|-1|-1|-1|-1||31|30
CommonGovernment_1|0|32_gwacs|524288|30|26677|0.00112456|17476.3|19.6532|double|source|Dict_Sharing|31|30|17476.266667|9.445099|19.726390|31.067078|-26548|38633|-1|-1|2|3071|-1|-1|-1|-1|-1.000000|24509|24588|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|16876|14252|-1|-1|-1|-1||31|30
CommonGovernment_1|0|33_level1_category|1793319|11506|11530|0.997918|155.859|155.535|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|34_level2_category|1936071|33175|33199|0.999277|58.3593|58.3171|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|35_naics_code|655364|84371|84395|0.999716|7.76765|7.76544|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|36_naics_name|2555908|102170|102194|0.999765|25.0162|25.0104|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|37_nongsadollar|524288|210823|210847|0.999886|2.48686|2.48658|double|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|38_obligatedamount|524288|298765|298789|0.99992|1.75485|1.75471|double|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|39_obligatedamount_1|524288|364|388|0.938144|1440.35|1351.26|double|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|40_pbsdollar|524288|34850|34874|0.999312|15.0441|15.0338|double|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|41_primary_contract_piid|3538948|1821967|1821991|0.999987|1.94238|1.94235|string|None|None||||||||||||||||||||||||||||||||||||
