Relation|RowGroup|Column|uncompressed|bb_compressed|c3_compressed|compression_ratio_improvement|bb_cr|c3_cr|datatype|C3_source_target|C3scheme|source_column|target_column|bb_source_ecr|bb_target_ecr|c3_source_ecr|c3_target_ecr|estimated_bytes_saved_source|estimated_bytes_saved_target|source_bb_scheme|target_bb_scheme|source_unique_count|target_unique_count|estimated_exception_count|real_exception_count|estimated_exception_size|real_exception_size|exception_compression_ratio|estimated_source_target_dict_size|real_source_target_dict_size|source_target_dict_compression_ratio|estimated_target_dict_size|real_target_dict_size|target_dict_compression_ratio|pearson_corr_coef|source_column_min|source_column_max|target_column_min|target_column_max|source_null_count|target_null_count|estimated_target_compressed_codes_size|real_target_compressed_codes_size|estimated_offsets_size|real_offsets_size|estimated_target_nullmap_size|real_target_nullmap_size
CommonGovernment_1|0|22_count_total|262144|60270|4244|14.2012|4.34949|61.7681|integer|target|DFOR|20|21|4.349494|4.349494|4.300192|62.459852|0|55382|BP|BP|536|536|-1|-1|-1|-1|-1.000000|2145|2156|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|0|47374150|0|0|2052|2072|-1|-1|-1|-1||20|21
CommonGovernment_1|0|23_description|2864853|39706|39730|0.999396|72.1516|72.1081|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|24_fk_epa_des_prod|262144|29101|30760|0.946066|9.00808|8.52224|integer|target|DFOR|14|23|20.122571|10.265262|20.122571|15.625201|0|8760|BP|BP|1486|7|-1|-1|-1|-1|-1.000000|5945|5956|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|5|1|4193|10832|24788|-1|-1|-1|-1||14|23
CommonGovernment_1|0|25_fk_rec_mat|262144|29589|33468|0.884098|8.85951|7.83268|integer|target|DFOR|14|24|20.122571|10.702813|20.122571|18.112624|0|10019|-1|BP|1486|5|-1|-1|-1|-1|-1.000000|5945|5956|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|3|1|5384|8528|27496|-1|-1|-1|-1||14|24
CommonGovernment_1|0|26_ftsdollar|524288|42|66|0.636364|12483|7943.76|double|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|27_funding_agency|524256|41987|42011|0.999429|12.4862|12.479|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|28_funding_agency_key|262144|4866|2276|2.13796|53.8726|115.178|integer|target|DFOR|49|27|14.096907|53.872585|14.096907|117.606101|0|2637|BP|BP|44|44|-1|-1|-1|-1|-1.000000|177|188|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|244528410|1704064396|0|0|2052|2072|-1|-1|-1|-1||49|27
CommonGovernment_1|0|29_funding_agency_name|2883588|39475|39499|0.999392|73.0485|73.0041|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|30_gsadollar|524288|62521|62545|0.999616|8.38579|8.38257|double|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|31_gsaotherdollar|524288|55509|55533|0.999568|9.4451|9.44102|double|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|32_gwacs|524288|30|54|0.555556|17476.3|9709.04|double|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|33_level1_category|1793319|11506|11530|0.997918|155.859|155.535|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|34_level2_category|1936071|33175|33199|0.999277|58.3593|58.3171|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|35_naics_code|655364|84371|84395|0.999716|7.76765|7.76544|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|36_naics_name|2555908|102170|102194|0.999765|25.0162|25.0104|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|37_nongsadollar|524288|210823|210847|0.999886|2.48686|2.48658|double|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|38_obligatedamount|524288|298765|298789|0.99992|1.75485|1.75471|double|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|39_obligatedamount_1|524288|364|388|0.938144|1440.35|1351.26|double|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|40_pbsdollar|524288|34850|34874|0.999312|15.0441|15.0338|double|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|41_primary_contract_piid|3538948|1821967|1821991|0.999987|1.94238|1.94235|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|42_prod_or_serv_code|524292|83543|72633|1.15021|6.27571|7.21837|string|source|DFOR|41|45|6.275714|4.581816|6.275714|50.911633|0|52064|BP|BP|774|774|-1|-1|-1|-1|-1.000000|3097|3108|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1653019798|-1226718722|0|0|2052|2072|-1|-1|-1|-1||41|45
CommonGovernment_1|0|43_prod_or_serv_code_desc|2555908|104517|104541|0.99977|24.4545|24.4489|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|44_psc_code|524292|83543|83567|0.999713|6.27571|6.27391|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|45_psc_code_description|3211051|117352|117376|0.999796|27.3626|27.357|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|46_psc_key|262144|57213|5196|11.011|4.5819|50.4511|integer|target|DFOR|41|45|6.275714|4.581816|6.275714|50.911633|0|52064|BP|BP|774|774|-1|-1|-1|-1|-1.000000|3097|3108|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1653019798|-1226718722|0|0|2052|2072|-1|-1|-1|-1||41|45
CommonGovernment_1|0|47_quarter|327684|5|29|0.172414|65536.8|11299.4|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|48_refidvid_agencyid|471477|41684|41708|0.999425|11.3107|11.3042|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|49_refidvid_piid|852267|229222|229246|0.999895|3.71809|3.7177|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|50_short_name|530086|37603|27501|1.36733|14.0969|19.2752|string|source|DFOR|49|27|14.096907|53.872585|14.096907|117.606101|0|2637|BP|BP|44|44|-1|-1|-1|-1|-1.000000|177|188|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|244528410|1704064396|0|0|2052|2072|-1|-1|-1|-1||49|27
CommonGovernment_1|0|51_signeddate|1507332|66193|66217|0.999638|22.7718|22.7635|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|52_vend_contoffbussizedeterm|327684|5|29|0.172414|65536.8|11299.4|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|53_vend_dunsnumber|843579|256601|256625|0.999906|3.28751|3.28721|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|54_vend_vendorname|4014135|977437|977461|0.999975|4.1068|4.1067|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|55_whocanuse|2225495|42307|42331|0.999433|52.6035|52.5736|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|56_year|524292|10283|10307|0.997671|50.9863|50.8676|string|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|1_Id1|262144|155944|160288|0.972899|1.68101|1.63546|integer|target|DFOR|21|0|3.315047|1.681014|3.315047|1.751398|0|6267|BP|BP|668|65536|-1|-1|-1|-1|-1.000000|2673|2684|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|135|903485|0|0|147004|157588|-1|-1|-1|-1||21|0
Corporations_1|0|2_Number of Records|262144|4|28|0.142857|65536|9362.29|integer|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|3_angelco_account|263249|263269|263293|0.999909|0.999924|0.999833|string|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|4_business_model|262148|4|28|0.142857|65537|9362.43|string|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|5_city|262417|262449|262473|0.999909|0.999878|0.999787|string|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|6_continent|262148|4|28|0.142857|65537|9362.43|string|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|7_country|384058|9757|9781|0.997546|39.3623|39.2657|string|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|8_crunchbase_account|276372|276468|276492|0.999913|0.999653|0.999566|string|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|9_facebook_account|465422|273864|273882|0.999934|1.69946|1.69935|string|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|10_financing_stage|262148|4|28|0.142857|65537|9362.43|string|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|11_founding_date|262168|262185|262209|0.999908|0.999935|0.999844|string|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|12_id|262144|172676|176700|0.977227|1.51813|1.48355|integer|target|DFOR|21|11|3.315047|1.518126|3.315047|1.625427|0|11399|-1|BP|668|65536|-1|-1|-1|-1|-1.000000|2673|2684|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|414171|3724739|0|0|158604|174000|-1|-1|-1|-1||21|11
