Relation|RowGroup|Column|uncompressed|bb_compressed|c3_compressed|compression_ratio_improvement|bb_cr|c3_cr|datatype|C3_source_target|C3scheme|source_column|target_column|bb_source_ecr|bb_target_ecr|c3_source_ecr|c3_target_ecr|estimated_bytes_saved_source|estimated_bytes_saved_target|source_bb_scheme|target_bb_scheme|source_unique_count|target_unique_count|estimated_exception_count|real_exception_count|estimated_exception_size|real_exception_size|exception_compression_ratio|estimated_source_target_dict_size|real_source_target_dict_size|source_target_dict_compression_ratio|estimated_target_dict_size|real_target_dict_size|target_dict_compression_ratio|pearson_corr_coef|source_column_min|source_column_max|target_column_min|target_column_max|source_null_count|target_null_count|estimated_target_compressed_codes_size|real_target_compressed_codes_size|estimated_offsets_size|real_offsets_size|estimated_target_nullmap_size|real_target_nullmap_size
Bimbo_1|0|1_Agencia_ID|262144|290|314|0.923567|903.945|834.854|integer|None|None||||||||||||||||||||||||||||||||||||
Bimbo_1|0|2_Canal_ID|262144|142|166|0.855422|1846.08|1579.18|integer|None|None||||||||||||||||||||||||||||||||||||
Bimbo_1|0|3_Cliente_ID|262144|45774|45798|0.999476|5.72692|5.72392|integer|None|None||||||||||||||||||||||||||||||||||||
Bimbo_1|0|4_Demanda_uni_equil|262144|39868|39892|0.999398|6.5753|6.57134|integer|None|None||||||||||||||||||||||||||||||||||||
Bimbo_1|0|5_Dev_proxima|524288|15589|15614|0.998399|33.6319|33.5781|double|None|None||||||||||||||||||||||||||||||||||||
Bimbo_1|0|6_Dev_uni_proxima|262144|3104|3128|0.992327|84.4536|83.8056|integer|None|None||||||||||||||||||||||||||||||||||||
Bimbo_1|0|7_Number of Records|262144|4|28|0.142857|65536|9362.29|integer|None|None||||||||||||||||||||||||||||||||||||
Bimbo_1|0|8_Producto_ID|262144|68525|68549|0.99965|3.82552|3.82418|integer|None|None||||||||||||||||||||||||||||||||||||
Bimbo_1|0|9_Ruta_SAK|262144|1114|1138|0.97891|235.318|230.355|integer|None|None||||||||||||||||||||||||||||||||||||
Bimbo_1|0|10_Semana|262144|254|278|0.913669|1032.06|942.964|integer|None|None||||||||||||||||||||||||||||||||||||
Bimbo_1|0|11_Venta_hoy|524288|104724|104749|0.999761|5.00638|5.00518|double|None|None||||||||||||||||||||||||||||||||||||
Bimbo_1|0|12_Venta_uni_hoy|262144|39936|39960|0.999399|6.5641|6.56016|integer|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|1_City_Admin|545836|15845|15869|0.998488|34.4485|34.3964|string|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|2_City_State|806374|161893|167289|0.967744|4.98091|4.82025|string|source|Dict_Sharing|1|22|4.981892|5.461363|4.669489|11.370302|-10829|108706|-1|-1|5292|5751|-1|-1|-1|-1|-1.000000|104147|104172|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|23966|2|100472|101949|-1|-1|-1|-1||1|22
CityMaxCapita_1|0|3_City|660352|135033|135057|0.999822|4.8903|4.88943|string|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|4_Created Date_Time|524288|524288|524312|0.999954|1|0.999954|double|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|5_Date Joined|524288|441257|441281|0.999946|1.18817|1.1881|double|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|6_FF Ratio|524288|57057|57081|0.99958|9.18885|9.18498|double|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|7_Favorites|262144|121796|121820|0.999803|2.15232|2.1519|integer|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|8_First Link in Tweet|721351|413279|413303|0.999942|1.74543|1.74533|string|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|9_Followers|262144|97136|97160|0.999753|2.69873|2.69807|integer|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|10_Following|262144|93092|93116|0.999742|2.81597|2.81524|integer|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|11_Gender|327684|5|29|0.172414|65536.8|11299.4|string|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|12_Influencer?|262144|5856|5880|0.995918|44.765|44.5823|integer|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|13_Keyword|646505|26260|26284|0.999087|24.6194|24.5969|string|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|14_LPF|524288|146265|146289|0.999836|3.58451|3.58392|double|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|15_Language|393571|19216|19240|0.998753|20.4814|20.4559|string|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|16_Lat|524288|268247|268271|0.999911|1.9545|1.95432|double|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|17_Listed Number|262144|42969|42993|0.999442|6.10077|6.09736|integer|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|18_Long Domain|383796|90898|90922|0.999736|4.22227|4.22116|string|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|19_Long|524288|268247|268271|0.999911|1.9545|1.95432|double|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|20_Number of Records|262144|4|28|0.142857|65536|9362.29|integer|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|21_Region|776748|15797|15821|0.998483|49.1706|49.096|string|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|22_Short Domain|372891|84607|84631|0.999716|4.40733|4.40608|string|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|23_State_Country|1142397|209191|101961|2.05168|5.46102|11.2043|string|target|Dict_Sharing|1|22|4.981892|5.461363|4.669489|11.370302|-10829|108706|-1|-1|5292|5751|-1|-1|-1|-1|-1.000000|104147|104172|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|23966|2|100472|101949|-1|-1|-1|-1||1|22
CityMaxCapita_1|0|24_State|388154|43423|43447|0.999448|8.9389|8.93397|string|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|25_Tweet Text|5682890|3428370|3428394|0.999993|1.65761|1.6576|string|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|26_Tweets|262144|133436|133460|0.99982|1.96457|1.96421|integer|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|27_Twitter Client|1410658|50557|50581|0.999526|27.9023|27.8891|string|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|28_User Bio|4002248|2473691|2473715|0.99999|1.61793|1.61791|string|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|29_User Loc|795139|392334|392358|0.999939|2.02669|2.02657|string|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|30_Username 1|997422|607549|607573|0.99996|1.64171|1.64165|string|None|None||||||||||||||||||||||||||||||||||||
CityMaxCapita_1|0|31_Username|1014674|651130|651154|0.999963|1.55833|1.55827|string|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|1_AVERAGE_MEDICARE_ALLOWED_AMT|524288|327026|327050|0.999927|1.6032|1.60308|double|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|2_AVERAGE_MEDICARE_PAYMENT_AMT|524288|524134|524158|0.999954|1.00029|1.00025|double|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|3_AVERAGE_SUBMITTED_CHRG_AMT|524288|367746|367770|0.999935|1.42568|1.42559|double|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|4_BENE_DAY_SRVC_CNT|262144|68805|68829|0.999651|3.80996|3.80863|integer|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|5_BENE_UNIQUE_CNT|262144|64393|64417|0.999627|4.071|4.06948|integer|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|6_HCPCS_CODE|589823|100977|101001|0.999762|5.84116|5.83977|string|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|7_HCPCS_DESCRIPTION|4087274|174255|174279|0.999862|23.4557|23.4525|string|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|8_HCPCS_DRUG_INDICATOR|327683|10301|2129|4.83842|31.8108|153.914|string|source|Dict_Sharing|7|9|31.838613|18.203600|31.823152|33.587843|-5|8245|-1|-1|1|2|-1|-1|-1|-1|-1.000000|14|35|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1|9756|9785|-1|-1|-1|-1||7|9
CMSprovider_1|0|9_LINE_SRVC_CNT|524288|81706|81730|0.999706|6.41676|6.41488|double|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|10_MEDICARE_PARTICIPATION_INDICATOR|327683|18010|9797|1.83832|18.1945|33.4473|string|target|Dict_Sharing|7|9|31.838613|18.203600|31.823152|33.587843|-5|8245|-1|-1|1|2|-1|-1|-1|-1|-1.000000|14|35|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1|9756|9785|-1|-1|-1|-1||7|9
CMSprovider_1|0|11_NPI|262144|175477|175501|0.999863|1.49389|1.49369|integer|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|12_NPPES_CREDENTIALS|476945|77944|77968|0.999692|6.11907|6.11719|string|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|13_NPPES_ENTITY_CODE|327683|10322|10346|0.99768|31.7461|31.6724|string|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|14_NPPES_PROVIDER_CITY|856974|111579|111603|0.999785|7.68042|7.67877|string|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|15_NPPES_PROVIDER_COUNTRY|393218|34926|2523|13.843|11.2586|155.853|string|source|Dict_Sharing|14|16|11.261506|11.736800|11.159869|15.425153|-318|8011|-1|-1|9|58|-1|-1|-1|-1|-1.000000|376|401|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1|25492|25541|-1|-1|-1|-1||14|16
CMSprovider_1|0|16_NPPES_PROVIDER_GENDER|327580|10661|2808|3.79665|30.7269|116.66|string|target|Dict_Sharing|21|15|30.304541|30.784701|30.290534|117.665230|-5|7857|-1|-1|2|2|-1|-1|-1|-1|-1.000000|19|40|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|104|2784|2796|-1|-1|-1|-1||21|15
CMSprovider_1|0|17_NPPES_PROVIDER_STATE|393218|33512|25553|1.31147|11.7336|15.3883|string|target|Dict_Sharing|14|16|11.261506|11.736800|11.159869|15.425153|-318|8011|-1|-1|9|58|-1|-1|-1|-1|-1.000000|376|401|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1|25492|25541|-1|-1|-1|-1||14|16
CMSprovider_1|0|18_NPPES_PROVIDER_STREET1|1417689|269587|269611|0.999911|5.25874|5.25828|string|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|19_NPPES_PROVIDER_STREET2|574745|152459|152483|0.999843|3.76983|3.76924|string|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|20_NPPES_PROVIDER_ZIP|262144|130225|130249|0.999816|2.01301|2.01264|integer|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|21_Number of Records|262144|4|28|0.142857|65536|9362.29|integer|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|22_PLACE_OF_SERVICE|327683|10822|2650|4.08377|30.2793|123.654|string|source|Dict_Sharing|21|15|30.304541|30.784701|30.290534|117.665230|-5|7857|-1|-1|2|2|-1|-1|-1|-1|-1.000000|19|40|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|104|2784|2796|-1|-1|-1|-1||21|15
CMSprovider_1|0|23_PROVIDER_TYPE|1308794|45448|45472|0.999472|28.7976|28.7824|string|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|24_STDEV_MEDICARE_ALLOWED_AMT|524288|171183|171207|0.99986|3.06273|3.0623|double|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|25_STDEV_MEDICARE_PAYMENT_AMT|524288|508599|508623|0.999953|1.03085|1.0308|double|None|None||||||||||||||||||||||||||||||||||||
CMSprovider_1|0|26_STDEV_SUBMITTED_CHRG_AMT|524288|249175|249199|0.999904|2.1041|2.10389|double|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|1_Number of Records|262144|4|28|0.142857|65536|9362.29|integer|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|2_a_aid_acontid_agencyid|524292|62986|33572|1.87615|8.32395|15.6169|string|target|Dict_Sharing|47|1|11.310743|8.323813|11.254583|15.943681|-208|30102|-1|-1|109|131|-1|-1|-1|-1|-1.000000|1081|1097|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|32884|33560|-1|-1|-1|-1||47|1
CommonGovernment_1|0|3_a_aid_acontid_piid|966447|529121|529145|0.999955|1.82651|1.82643|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|4_ag_name|3538948|40481|40505|0.999407|87.4224|87.3706|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|5_agency_code|393220|40921|25129|1.62844|9.60925|15.6481|string|source|Dict_Sharing|4|16|9.609247|9.492794|9.602208|16.408780|-30|17459|-1|-1|39|44|-1|-1|-1|-1|-1.000000|268|284|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|23964|24252|-1|-1|-1|-1||4|16
CommonGovernment_1|0|6_ase_rowid|262144|155296|155320|0.999845|1.68803|1.68777|integer|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|7_award_type|1163451|14291|14315|0.998323|81.4114|81.275|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|8_award_type_code|327684|14228|14252|0.998316|23.0309|22.9921|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|9_award_type_key|262144|214|238|0.89916|1224.97|1101.45|integer|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|10_baseandalloptionsvalue|524288|286405|286429|0.999916|1.83058|1.83043|double|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|11_baseandexercisedoptionsvalue|524288|294649|294673|0.999919|1.77936|1.77922|double|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|12_bureau_code|393220|29641|29665|0.999191|13.2661|13.2554|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|13_bureau_name|2883588|60307|60331|0.999602|47.8151|47.7961|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|14_cd_contactiontype|327684|14228|14252|0.998316|23.0309|22.9921|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|15_co_name|3145681|156335|156359|0.999847|20.1214|20.1183|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|16_co_state|391900|44641|44665|0.999463|8.77893|8.77421|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|17_code|393220|41423|24264|1.70718|9.49279|16.2059|string|target|Dict_Sharing|4|16|9.609247|9.492794|9.602208|16.408780|-30|17459|-1|-1|39|44|-1|-1|-1|-1|-1.000000|268|284|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|23964|24252|-1|-1|-1|-1||4|16
CommonGovernment_1|0|18_contract_num|3489098|1154897|1154921|0.999979|3.02113|3.02107|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|19_contract_signeddate|1572868|66331|66355|0.999638|23.7124|23.7038|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|20_contractingofficeagencyid|524292|57915|57939|0.999586|9.05278|9.04903|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|21_count_fetched|262144|60270|59029|1.02102|4.34949|4.44094|integer|source|Dict_Sharing|20|21|4.349494|4.349494|4.300192|5.233669|-691|10182|-1|-1|536|536|-1|-1|-1|-1|-1.000000|2144|2156|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|50088|56860|-1|-1|-1|-1||20|21
CommonGovernment_1|0|22_count_total|262144|60270|56872|1.05975|4.34949|4.60937|integer|target|Dict_Sharing|20|21|4.349494|4.349494|4.300192|5.233669|-691|10182|-1|-1|536|536|-1|-1|-1|-1|-1.000000|2144|2156|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|50088|56860|-1|-1|-1|-1||20|21
CommonGovernment_1|0|23_description|2864853|39706|39730|0.999396|72.1516|72.1081|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|24_fk_epa_des_prod|262144|29101|29125|0.999176|9.00808|9.00065|integer|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|25_fk_rec_mat|262144|29589|29613|0.99919|8.85951|8.85233|integer|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|26_ftsdollar|524288|42|66|0.636364|12483|7943.76|double|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|27_funding_agency|524256|41987|42011|0.999429|12.4862|12.479|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|28_funding_agency_key|262144|4866|4890|0.995092|53.8726|53.6082|integer|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|29_funding_agency_name|2883588|39475|39499|0.999392|73.0485|73.0041|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|30_gsadollar|524288|62521|62545|0.999616|8.38579|8.38257|double|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|31_gsaotherdollar|524288|55509|14264|3.89155|9.4451|36.756|double|target|Dict_Sharing|31|30|17476.266667|9.445099|19.676787|39.646703|-26615|42285|-1|-1|2|3071|-1|-1|-1|-1|-1.000000|24576|24588|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|13224|14252|-1|-1|-1|-1||31|30
CommonGovernment_1|0|32_gwacs|524288|30|26677|0.00112456|17476.3|19.6532|double|source|Dict_Sharing|31|30|17476.266667|9.445099|19.676787|39.646703|-26615|42285|-1|-1|2|3071|-1|-1|-1|-1|-1.000000|24576|24588|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|13224|14252|-1|-1|-1|-1||31|30
CommonGovernment_1|0|33_level1_category|1793319|11506|11530|0.997918|155.859|155.535|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|34_level2_category|1936071|33175|33199|0.999277|58.3593|58.3171|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|35_naics_code|655364|84371|84395|0.999716|7.76765|7.76544|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|36_naics_name|2555908|102170|102194|0.999765|25.0162|25.0104|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|37_nongsadollar|524288|210823|210847|0.999886|2.48686|2.48658|double|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|38_obligatedamount|524288|298765|298789|0.99992|1.75485|1.75471|double|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|39_obligatedamount_1|524288|364|388|0.938144|1440.35|1351.26|double|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|40_pbsdollar|524288|34850|34874|0.999312|15.0441|15.0338|double|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|41_primary_contract_piid|3538948|1821967|1821991|0.999987|1.94238|1.94235|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|42_prod_or_serv_code|524292|83543|66420|1.2578|6.27571|7.89359|string|target|Dict_Sharing|43|41|6.275714|6.275714|6.275714|8.098424|0|18803|-1|-1|774|774|-1|-1|-1|-1|-1.000000|6196|6212|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|64740|66408|-1|-1|-1|-1||43|41
CommonGovernment_1|0|43_prod_or_serv_code_desc|2555908|104517|104541|0.99977|24.4545|24.4489|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|44_psc_code|524292|83543|72633|1.15021|6.27571|7.21837|string|source|Dict_Sharing|43|41|6.275714|6.275714|6.275714|8.098424|0|18803|-1|-1|774|774|-1|-1|-1|-1|-1.000000|6196|6212|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|64740|66408|-1|-1|-1|-1||43|41
CommonGovernment_1|0|45_psc_code_description|3211051|117352|117376|0.999796|27.3626|27.357|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|46_psc_key|262144|57213|57238|0.999563|4.5819|4.57989|integer|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|47_quarter|327684|5|29|0.172414|65536.8|11299.4|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|48_refidvid_agencyid|471477|41684|24918|1.67285|11.3107|18.9211|string|source|Dict_Sharing|47|1|11.310743|8.323813|11.254583|15.943681|-208|30102|-1|-1|109|131|-1|-1|-1|-1|-1.000000|1081|1097|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|32884|33560|-1|-1|-1|-1||47|1
CommonGovernment_1|0|49_refidvid_piid|852267|229222|229246|0.999895|3.71809|3.7177|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|50_short_name|530086|37603|37627|0.999362|14.0969|14.0879|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|51_signeddate|1507332|66193|66217|0.999638|22.7718|22.7635|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|52_vend_contoffbussizedeterm|327684|5|29|0.172414|65536.8|11299.4|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|53_vend_dunsnumber|843579|256601|256625|0.999906|3.28751|3.28721|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|54_vend_vendorname|4014135|977437|977461|0.999975|4.1068|4.1067|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|55_whocanuse|2225495|42307|42331|0.999433|52.6035|52.5736|string|None|None||||||||||||||||||||||||||||||||||||
CommonGovernment_1|0|56_year|524292|10283|10307|0.997671|50.9863|50.8676|string|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|1_Id1|262144|155944|155968|0.999846|1.68101|1.68076|integer|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|2_Number of Records|262144|4|28|0.142857|65536|9362.29|integer|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|3_angelco_account|263249|263269|6400|41.1358|0.999924|41.1327|string|source|Dict_Sharing|2|17|0.999985|0.999985|0.988877|5.175709|-2957|213817|-1|-1|39|23|-1|-1|-1|-1|-1.000000|4222|4247|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|65497|65513|51204|2268|-1|-1|-1|-1||2|17
Corporations_1|0|4_business_model|262148|4|28|0.142857|65537|9362.43|string|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|5_city|262417|262449|2152|121.956|0.999878|121.941|string|target|Dict_Sharing|16|4|0.999985|0.999985|0.999905|6.101018|-21|219409|-1|-1|29|29|-1|-1|-1|-1|-1.000000|395|416|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|65505|65505|43012|2140|-1|-1|-1|-1||16|4
Corporations_1|0|6_continent|262148|4|28|0.142857|65537|9362.43|string|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|7_country|384058|9757|2168|4.50046|39.3623|177.149|string|source|Dict_Sharing|6|10|39.459365|0.999985|39.346174|14.220438|-28|243736|-1|-1|1|2|-1|-1|-1|-1|-1.000000|38|59|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|4581|65534|18436|2093|-1|-1|-1|-1||6|10
Corporations_1|0|8_crunchbase_account|276372|276468|2592|106.662|0.999653|106.625|string|target|Dict_Sharing|12|7|112.527218|0.999986|14.944271|3.648957|-15234|200636|-1|-1|13|265|-1|-1|-1|-1|-1.000000|15432|15457|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|65501|65270|75740|2580|-1|-1|-1|-1||12|7
Corporations_1|0|9_facebook_account|465422|273864|273888|0.999912|1.69946|1.69932|string|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|10_financing_stage|262148|4|28|0.142857|65537|9362.43|string|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|11_founding_date|262168|262185|2105|124.553|0.999935|124.545|string|target|Dict_Sharing|6|10|39.459365|0.999985|39.346174|14.220438|-28|243736|-1|-1|1|2|-1|-1|-1|-1|-1.000000|38|59|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|4581|65534|18436|2093|-1|-1|-1|-1||6|10
Corporations_1|0|12_id|262144|172676|172700|0.999861|1.51813|1.51792|integer|None|None||||||||||||||||||||||||||||||||||||
Corporations_1|0|13_industries|262526|2357|17594|0.133966|111.381|14.9213|string|source|Dict_Sharing|12|7|112.527218|0.999986|14.944271|3.648957|-15234|200636|-1|-1|13|265|-1|-1|-1|-1|-1.000000|15432|15457|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|65501|65270|75740|2580|-1|-1|-1|-1||12|7
Corporations_1|0|14_keywords|786683|10553|3372|3.1296|74.5459|233.299|string|source|Dict_Sharing|13|22|74.538848|0.999985|68.170104|7.555744|-986|228275|-1|-1|2|11|-1|-1|-1|-1|-1.000000|1262|1283|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|65525|34820|2160|-1|-1|-1|-1||13|22
