1111|1|73877|30|0|0|1|1125|1025|3|288|30
1111|1|73877|17|0|0|1|1129|1025|3|299.2|17
1111|1|73877|11|0|0|1|1146|1025|3|235.29|11
1111|1|73877|6|0|0|1|1150|1025|3|83.76|6
1111|1|73877|22|0|0|1|2233|1025|3|438.68|22
1111|1|73877|6|0|0|1|3631|1025|3|98.1|6
1111|1|73879|1|0|0|1|73|1025|3|21.32|1
1111|1|73879|6|0|0|1|693|1025|3|57.6|6
1111|1|73879|20|0|0|1|1109|1025|3|300.2|20
1111|1|73879|20|0|0|1|1125|1025|3|192|20
1111|1|73879|14|0|0|1|1129|1025|3|246.4|14
1111|1|73879|12|0|0|1|1146|1025|3|256.68|12
1111|1|73879|8|0|0|1|1150|1025|3|111.68|8
1111|1|73879|2|0|0|1|1160|1025|3|37.72|2
1111|1|73879|18|0|0|1|2233|1025|3|358.92|18
1111|1|73879|1|0|0|1|3144|1025|3|21.32|1
1111|1|73879|8|0|0|1|3631|1025|3|130.8|8
1111|1|73879|6|0|0|1|4767|1025|3|88.74|6
1111|1|73879|3|0|0|1|4910|1025|3|26.76|3
1111|1|73879|4|0|0|1|31690|1025|3|59.16|4
1111|1|73879|6|0|0|1|32322|1025|3|52.8|6
1111|1|73879|14|0|0|1|46772|1025|3|124.88|14
1111|1|73879|7|0|0|1|48077|1025|3|99.82|7
1111|1|73881|1|0|0|1|73|1025|3|21.32|1
1111|1|73881|7|0|0|1|1109|1025|3|105.07|7
1111|1|73881|14|0|0|1|1125|1025|3|134.4|14
1111|1|73881|8|0|0|1|1129|1025|3|140.8|8
1111|1|73881|10|0|0|1|1146|1025|3|213.9|10
1111|1|73881|5|0|0|1|1150|1025|3|69.8|5
1111|1|73881|2|0|0|1|1160|1025|3|37.72|2
1111|1|73881|4|0|0|1|2233|1025|3|79.76|4
1111|1|73881|6|0|0|1|2665|1025|3|96|6
1111|1|73881|6|0|0|1|3631|1025|3|98.1|6
1111|1|73881|2|0|0|1|6667|1025|3|25|2
1111|1|73881|6|0|0|1|46772|1025|3|53.52|6
1111|1|73899|1|0|0|1|73|1025|3|21.32|1
1111|1|73899|4|0|0|1|1109|1025|3|60.04|4
1111|1|73899|10|0|0|1|1125|1025|3|96|10
1111|1|73899|3|0|0|1|1129|1025|3|52.8|3
1111|1|73899|2|0|0|1|1146|1025|3|42.78|2
1111|1|73899|2|0|0|1|1150|1025|3|27.92|2
1111|1|73899|10|0|0|1|2233|1025|3|199.4|10
1111|1|73899|2|0|0|1|3631|1025|3|32.7|2
1111|1|73899|5|0|0|1|46772|1025|3|44.6|5
1111|1|73901|6|0|0|1|1109|1025|3|90.06|6
1111|1|73901|8|0|0|1|1125|1025|3|76.8|8
1111|1|73901|6|0|0|1|1146|1025|3|128.34|6
1111|1|73901|2|0|0|1|1150|1025|3|27.92|2
1111|1|73901|1|0|0|1|1160|1025|3|18.86|1
1111|1|73901|5|0|0|1|1182|1025|3|69.7|5
1111|1|73901|6|0|0|1|2233|1025|3|119.64|6
1111|1|73901|5|0|0|1|4767|1025|3|73.95|5
1111|1|73901|8|0|0|1|31690|1025|3|118.32|8
1111|1|73901|8|0|0|1|46772|1025|3|71.36|8
1111|1|73905|1|0|0|1|1109|1025|3|15.01|1
1111|1|73905|1|0|0|1|3631|1025|3|16.35|1
1111|1|73919|1|0|0|1|1160|1025|3|18.86|1
1111|1|73919|1|0|0|1|3631|1025|3|16.35|1
1111|1|73926|2|0|0|1|1109|1025|3|30.02|2
1111|1|73926|7|0|0|1|2233|1025|3|139.58|7
1111|1|73926|1|0|0|1|3631|1025|3|16.35|1
1111|1|73935|2|0|0|1|73|1025|3|42.64|2
1111|1|73935|9|0|0|1|1109|1025|3|135.09|9
1111|1|73935|10|0|0|1|1125|1025|3|96|10
1111|1|73935|6|0|0|1|1146|1025|3|128.34|6
1111|1|73935|10|0|0|1|1150|1025|3|139.6|10
1111|1|73935|2|0|0|1|2233|1025|3|39.88|2
1111|1|73935|3|0|0|1|3144|1025|3|63.96|3
1111|1|73935|2|0|0|1|3631|1025|3|32.7|2
1111|1|73935|10|0|0|1|46772|1025|3|89.2|10
1111|1|73937|4|0|0|1|1109|1025|3|60.04|4
1111|1|73937|6|0|0|1|1125|1025|3|57.6|6
1111|1|73937|1|0|0|1|1146|1025|3|21.39|1
1111|1|73937|2|0|0|1|1150|1025|3|27.92|2
1111|1|73937|1|0|0|1|1160|1025|3|18.86|1
1111|1|73937|3|0|0|1|1182|1025|3|41.82|3
1111|1|73937|8|0|0|1|2233|1025|3|159.52|8
1111|1|73941|3|0|0|1|1109|1025|3|45.03|3
1111|1|73941|4|0|0|1|1125|1025|3|38.4|4
1111|1|73941|4|0|0|1|1146|1025|3|85.56|4
1111|1|73941|6|0|0|1|1150|1025|3|83.76|6
1111|1|73941|2|0|0|1|2233|1025|3|39.88|2
1111|1|73941|8|0|0|1|46772|1025|3|71.36|8
1111|1|73948|5|0|0|1|1109|1025|3|75.05|5
1111|1|73948|7|0|0|1|1125|1025|3|67.2|7
1111|1|73948|1|0|0|1|1146|1025|3|21.39|1
1111|1|73948|8|0|0|1|1150|1025|3|111.68|8
1111|1|73948|7|0|0|1|2233|1025|3|139.58|7
1111|1|73956|4|0|0|1|693|1025|3|38.4|4
1111|1|73956|2|0|0|1|1109|1025|3|30.02|2
1111|1|73956|2|0|0|1|1129|1025|3|35.2|2
1111|1|73956|4|0|0|1|1146|1025|3|85.56|4
1111|1|73956|4|0|0|1|1150|1025|3|55.84|4
1111|1|73956|5|0|0|1|1182|1025|3|69.7|5
1111|1|73956|5|0|0|1|2233|1025|3|99.7|5
1111|1|73956|3|0|0|1|3631|1025|3|49.05|3
1111|1|73963|2|0|0|1|73|1025|3|42.64|2
1111|1|73963|4|0|0|1|693|1025|3|38.4|4
1111|1|73963|10|0|0|1|1109|1025|3|150.1|10
1111|1|73963|14|0|0|1|1125|1025|3|134.4|14
1111|1|73963|13|0|0|1|1129|1025|3|228.8|13
1111|1|73963|11|0|0|1|1146|1025|3|235.29|11
1111|1|73963|22|0|0|1|1150|1025|3|307.12|22
1111|1|73963|31|0|0|1|2233|1025|3|618.14|31
1111|1|73963|15|64|4|1|2665|1025|3|304|19
1111|1|73963|7|0|0|1|3631|1025|3|114.45|7
1111|1|73963|3|0|0|1|4767|1025|3|44.37|3
1111|1|73963|5|0|0|1|31690|1025|3|73.95|5
1111|1|73963|3|0|0|1|32802|1025|3|35.73|3
1111|1|73963|10|0|0|1|46772|1025|3|89.2|10
1111|1|73963|4|0|0|1|48077|1025|3|57.04|4
1111|1|73976|1|0|0|1|3631|1025|3|16.35|1
1111|1|73977|1|0|0|1|1109|1025|3|15.01|1
1111|1|73977|1|0|0|1|1146|1025|3|21.39|1
1111|1|73977|4|0|0|1|2233|1025|3|79.76|4
1111|1|73980|1|0|0|1|2233|1025|3|19.94|1
1111|1|73980|1|0|0|1|3631|1025|3|16.35|1
1111|1|73981|2|0|0|1|1109|1025|3|30.02|2
1111|1|73981|5|0|0|1|1125|1025|3|48|5
1111|1|73981|2|0|0|1|2233|1025|3|39.88|2
1111|1|73981|3|0|0|1|2665|1025|3|48|3
1111|1|73981|1|0|0|1|3631|1025|3|16.35|1
1111|1|73981|1|0|0|1|31690|1025|3|14.79|1
1111|1|73981|4|0|0|1|32802|1025|3|47.64|4
1111|1|74261|1|0|0|1|73|1025|3|21.32|1
1111|1|74261|8|0|0|1|693|1025|3|76.8|8
1111|1|74261|19|15.01|1|1|1109|1025|3|300.2|20
1111|1|74261|14|0|0|1|1125|1025|3|134.4|14
1111|1|74261|12|0|0|1|1129|1025|3|211.2|12
1111|1|74261|10|0|0|1|1146|1025|3|213.9|10
1111|1|74261|5|0|0|1|1150|1025|3|69.8|5
1111|1|74261|1|37.72|2|1|1160|1025|3|56.58|3
1111|1|74261|11|0|0|1|2233|1025|3|219.34|11
1111|1|74261|16|0|0|1|2665|1025|3|256|16
1111|1|74261|8|0|0|1|3631|1025|3|130.8|8
1111|1|74261|3|0|0|1|31690|1025|3|44.37|3
1111|1|74261|5|0|0|1|48077|1025|3|71.3|5
1111|1|74315|3|0|0|1|73|1025|3|63.96|3
1111|1|74315|4|0|0|1|693|1025|3|38.4|4
1111|1|74315|12|0|0|1|1109|1025|3|180.12|12
1111|1|74315|6|0|0|1|1125|1025|3|57.6|6
1111|1|74315|5|0|0|1|1129|1025|3|88|5
1111|1|74315|9|0|0|1|1146|1025|3|192.51|9
1111|1|74315|11|0|0|1|2233|1025|3|219.34|11
1111|1|74315|6|0|0|1|2665|1025|3|96|6
1111|1|74315|2|0|0|1|3144|1025|3|42.64|2
1111|1|74315|6|0|0|1|3631|1025|3|98.1|6
1111|1|74315|16|0|0|1|4910|1025|3|142.72|16
1111|1|74315|6|0|0|1|31184|1025|3|99.96|6
1111|1|74315|8|0|0|1|32322|1025|3|64|8
1111|1|74315|48|0|0|1|46772|1025|3|428.16|48
1111|1|74315|7|0|0|1|48077|1025|3|99.82|7
1111|1|74334|1|0|0|1|73|1025|3|21.32|1
1111|1|74334|8|0|0|1|1109|1025|3|120.08|8
1111|1|74334|10|0|0|1|1125|1025|3|96|10
1111|1|74334|5|0|0|1|1129|1025|3|88|5
1111|1|74334|4|0|0|1|1146|1025|3|85.56|4
1111|1|74334|6|0|0|1|1150|1025|3|83.76|6
1111|1|74334|2|0|0|1|1160|1025|3|37.72|2
1111|1|74334|3|0|0|1|2233|1025|3|59.82|3
1111|1|74334|1|0|0|1|3144|1025|3|21.32|1
1111|1|74334|4|0|0|1|3631|1025|3|65.4|4
1111|1|74334|4|0|0|1|32802|1025|3|47.64|4
1111|1|74334|20|0|0|1|46772|1025|3|178.4|20
1111|1|74361|6|0|0|1|1109|1025|3|90.06|6
1111|1|74361|8|0|0|1|1125|1025|3|76.8|8
1111|1|74361|3|0|0|1|1129|1025|3|52.8|3
1111|1|74361|21|0|0|1|1146|1025|3|449.19|21
1111|1|74361|1|0|0|1|1150|1025|3|13.96|1
1111|1|74361|3|0|0|1|1160|1025|3|56.58|3
1111|1|74361|4|0|0|1|2233|1025|3|79.76|4
1111|1|74361|5|0|0|1|2665|1025|3|80|5
1111|1|74361|4|0|0|1|3631|1025|3|65.4|4
1111|1|74361|3|0|0|1|32802|1025|3|35.73|3
1111|1|74361|5|0|0|1|46772|1025|3|44.6|5
1111|1|74368|5|0|0|1|73|1025|3|106.6|5
1111|1|74368|9|0|0|1|693|1025|3|86.4|9
1111|1|74368|13|0|0|1|1109|1025|3|195.13|13
1111|1|74368|20|0|0|1|1125|1025|3|192|20
1111|1|74368|9|0|0|1|1129|1025|3|158.4|9
1111|1|74368|11|0|0|1|1146|1025|3|235.29|11
1111|1|74368|9|0|0|1|1150|1025|3|125.64|9
1111|1|74368|8|0|0|1|1160|1025|3|150.88|8
1111|1|74368|39|0|0|1|2233|1025|3|777.66|39
1111|1|74368|9|0|0|1|3631|1025|3|147.15|9
1111|1|74368|3|0|0|1|4767|1025|3|44.37|3
1111|1|74368|6|0|0|1|31690|1025|3|88.74|6
1111|1|74368|3|0|0|1|32802|1025|3|35.73|3
1111|1|74368|16|0|0|1|46772|1025|3|142.72|16
1111|1|74368|11|0|0|1|48077|1025|3|156.86|11
1111|1|216835|8|0|0|1|693|1025|3|76.8|8
1111|1|216835|6|0|0|1|1109|1025|3|90.06|6
1111|1|216835|8|0|0|1|1125|1025|3|76.8|8
1111|1|216835|4|0|0|1|1129|1025|3|70.4|4
1111|1|216835|10|0|0|1|1146|1025|3|213.9|10
1111|1|216835|2|0|0|1|1150|1025|3|27.92|2
1111|1|216835|11|0|0|1|2233|1025|3|219.34|11
1111|1|216835|4|0|0|1|3631|1025|3|65.4|4
1111|1|216835|3|0|0|1|32802|1025|3|35.73|3
1111|1|216835|3|0|0|1|48077|1025|3|42.78|3
1111|1|317014|6|30.02|2|1|1109|1025|3|120.08|8
1111|1|317014|1|0|0|1|3631|1025|3|16.35|1
1111|1|317117|2|0|0|1|1129|1025|3|35.2|2
1111|1|317117|2|0|0|1|1150|1025|3|27.92|2
1111|1|317117|2|0|0|1|3631|1025|3|32.7|2
1111|1|317256|4|0|0|1|73|1025|3|85.28|4
1111|1|317256|6|0|0|1|693|1025|3|57.6|6
1111|1|317256|3|0|0|1|1109|1025|3|45.03|3
1111|1|317256|16|0|0|1|1125|1025|3|153.6|16
1111|1|317256|10|0|0|1|1129|1025|3|176|10
1111|1|317256|9|0|0|1|1146|1025|3|192.51|9
1111|1|317256|25|0|0|1|1150|1025|3|349|25
1111|1|317256|13|0|0|1|1160|1025|3|245.18|13
1111|1|317256|10|0|0|1|2233|1025|3|199.4|10
1111|1|317256|4|0|0|1|3144|1025|3|85.28|4
1111|1|317256|6|0|0|1|3631|1025|3|98.1|6
1111|1|317256|2|0|0|1|32802|1025|3|23.82|2
1111|1|317256|13|0|0|1|46772|1025|3|115.96|13
1111|1|317310|2|0|0|1|1109|1025|3|30.02|2
1111|1|317310|4|0|0|1|1125|1025|3|38.4|4
1111|1|317310|2|0|0|1|1129|1025|3|35.2|2
1111|1|317310|10|0|0|1|1150|1025|3|139.6|10
1111|1|317310|1|0|0|1|1160|1025|3|18.86|1
1111|1|317310|2|0|0|1|2233|1025|3|39.88|2
1111|1|317310|2|0|0|1|3144|1025|3|42.64|2
1111|1|317310|2|0|0|1|3631|1025|3|32.7|2
1111|1|317310|3|0|0|1|31184|1025|3|49.98|3
1111|1|317310|6|0|0|1|46772|1025|3|53.52|6
1111|1|416963|1|0|0|1|1109|1025|3|15.01|1
1111|1|416963|8|0|0|1|1125|1025|3|76.8|8
1111|1|416963|8|0|0|1|1146|1025|3|171.12|8
1111|1|416963|11|0|0|1|1150|1025|3|153.56|11
1111|1|416963|12|0|0|1|1160|1025|3|226.32|12
1111|1|416963|9|0|0|1|2233|1025|3|179.46|9
1111|1|416963|2|0|0|1|3631|1025|3|32.7|2
1111|1|416963|5|0|0|1|32802|1025|3|59.55|5
1111|1|416963|14|0|0|1|46772|1025|3|124.88|14
1111|1|416963|12|0|0|1|48077|1025|3|171.12|12
1111|1|416968|1|0|0|1|73|1025|3|21.32|1
1111|1|416968|12|0|0|1|1109|1025|3|180.12|12
1111|1|416968|6|0|0|1|1129|1025|3|105.6|6
1111|1|416968|5|0|0|1|1146|1025|3|106.95|5
1111|1|416968|20|0|0|1|1150|1025|3|279.2|20
1111|1|416968|14|0|0|1|1160|1025|3|264.04|14
1111|1|416968|8|0|0|1|2233|1025|3|159.52|8
1111|1|416968|6|0|0|1|2665|1025|3|96|6
1111|1|416968|2|0|0|1|3144|1025|3|42.64|2
1111|1|416968|8|0|0|1|3631|1025|3|130.8|8
1111|1|416968|6|0|0|1|4910|1025|3|53.52|6
1111|1|416968|2|0|0|1|31184|1025|3|33.32|2
1111|1|416968|2|0|0|1|32802|1025|3|23.82|2
1111|1|416968|20|0|0|1|46772|1025|3|178.4|20
1111|1|416968|6|0|0|1|48077|1025|3|85.56|6
1111|1|416975|1|0|0|1|73|1025|3|21.32|1
1111|1|416975|5|0|0|1|1109|1025|3|75.05|5
1111|1|416975|3|0|0|1|1125|1025|3|28.8|3
1111|1|416975|4|0|0|1|1146|1025|3|85.56|4
1111|1|416975|5|0|0|1|1150|1025|3|69.8|5
1111|1|416975|7|0|0|1|1160|1025|3|132.02|7
1111|1|416975|2|0|0|1|2233|1025|3|39.88|2
1111|1|416975|2|0|0|1|3631|1025|3|32.7|2
1111|1|51783|1|0|0|1|1109|1017|3|15.01|1
1111|1|51783|1|0|0|1|1125|1017|3|9.6|1
1111|1|51783|1|0|0|1|1129|1017|3|17.6|1
1111|1|51783|1|0|0|1|1146|1017|3|21.39|1
1111|1|51783|3|0|0|1|1182|1017|3|41.82|3
1111|1|51783|1|0|0|1|2233|1017|3|19.94|1
1111|1|51791|3|0|0|1|73|1017|3|63.96|3
1111|1|51791|7|0|0|1|1109|1017|3|105.07|7
1111|1|51791|34|0|0|1|1125|1017|3|326.4|34
1111|1|51791|14|0|0|1|1129|1017|3|246.4|14
1111|1|51791|9|0|0|1|1146|1017|3|192.51|9
1111|1|51791|13|0|0|1|1150|1017|3|181.48|13
1111|1|51791|3|0|0|1|1160|1017|3|56.58|3
1111|1|51791|10|0|0|1|2233|1017|3|199.4|10
1111|1|51791|5|0|0|1|3631|1017|3|81.75|5
1111|1|51793|2|0|0|1|1109|1017|3|30.02|2
1111|1|51793|8|0|0|1|1125|1017|3|76.8|8
1111|1|51793|5|0|0|1|1129|1017|3|88|5
1111|1|51793|3|0|0|1|1146|1017|3|64.17|3
1111|1|51793|4|0|0|1|2233|1017|3|79.76|4
1111|1|51793|1|0|0|1|3144|1017|3|21.32|1
1111|1|51793|4|0|0|1|4910|1017|3|35.68|4
1111|1|51793|4|0|0|1|32802|1017|3|47.64|4
1111|1|51796|3|0|0|1|1129|1017|3|52.8|3
1111|1|51796|2|0|0|1|1150|1017|3|27.92|2
1111|1|51796|6|0|0|1|2233|1017|3|119.64|6
1111|1|51796|5|0|0|1|46772|1017|3|44.6|5
1111|1|51801|1|0|0|1|73|1017|3|21.32|1
1111|1|51801|26|0|0|1|1125|1017|3|249.6|26
1111|1|51801|2|0|0|1|1146|1017|3|42.78|2
1111|1|51801|5|0|0|1|1150|1017|3|69.8|5
1111|1|51801|13|0|0|1|2233|1017|3|259.22|13
1111|1|51801|4|0|0|1|3631|1017|3|65.4|4
1111|1|51801|1|0|0|1|31392|1017|3|22.22|1
1111|1|51801|2|0|0|1|36318|1017|3|24.6|2
1111|1|51804|2|0|0|1|73|1017|3|42.64|2
1111|1|51804|7|0|0|1|1109|1017|3|105.07|7
1111|1|51804|6|0|0|1|1129|1017|3|105.6|6
1111|1|51804|6|0|0|1|1146|1017|3|128.34|6
1111|1|51804|10|0|0|1|1150|1017|3|139.6|10
1111|1|51804|2|0|0|1|1160|1017|3|37.72|2
1111|1|51804|10|0|0|1|1182|1017|3|139.4|10
1111|1|51804|7|0|0|1|2233|1017|3|139.58|7
1111|1|51804|2|0|0|1|32802|1017|3|23.82|2
1111|1|51804|6|0|0|1|35727|1017|3|57.6|6
1111|1|51804|15|0|0|1|46772|1017|3|133.8|15
1111|1|51804|2|0|0|1|48077|1017|3|28.52|2
1111|1|52018|13|0|0|1|1125|1017|3|124.8|13
1111|1|52018|1|0|0|1|1129|1017|3|17.6|1
1111|1|52018|5|0|0|1|2233|1017|3|99.7|5
1111|1|52018|4|0|0|1|32802|1017|3|47.64|4
1111|1|52057|1|0|0|1|1125|1017|3|9.6|1
1111|1|52057|2|0|0|1|1129|1017|3|35.2|2
1111|1|52057|2|0|0|1|1150|1017|3|27.92|2
1111|1|52057|1|0|0|1|1160|1017|3|18.86|1
1111|1|52057|7|0|0|1|1182|1017|3|97.58|7
1111|1|52057|7|0|0|1|2233|1017|3|139.58|7
1111|1|52057|5|0|0|1|46772|1017|3|44.6|5
1111|1|52058|3|0|0|1|693|1017|3|28.8|3
1111|1|52058|7|0|0|1|1125|1017|3|67.2|7
1111|1|52058|1|0|0|1|1146|1017|3|21.39|1
1111|1|52058|1|0|0|1|1150|1017|3|13.96|1
1111|1|52058|1|0|0|1|3631|1017|3|16.35|1
1111|1|52068|2|0|0|1|1109|1017|3|30.02|2
1111|1|52068|15|0|0|1|1125|1017|3|144|15
1111|1|52068|1|0|0|1|1146|1017|3|21.39|1
1111|1|52068|2|0|0|1|2233|1017|3|39.88|2
1111|1|52068|1|0|0|1|3631|1017|3|16.35|1
1111|1|52068|5|0|0|1|4910|1017|3|44.6|5
1111|1|52068|3|0|0|1|32802|1017|3|35.73|3
1111|1|52068|5|0|0|1|46772|1017|3|44.6|5
1111|1|52071|1|0|0|1|1109|1017|3|15.01|1
1111|1|52071|1|0|0|1|1125|1017|3|9.6|1
1111|1|52071|1|0|0|1|1146|1017|3|21.39|1
1111|1|52214|1|0|0|1|1109|1017|3|15.01|1
1111|1|52214|6|0|0|1|1125|1017|3|57.6|6
1111|1|52214|1|0|0|1|1146|1017|3|21.39|1
1111|1|52214|5|0|0|1|1182|1017|3|69.7|5
1111|1|52214|3|0|0|1|2665|1017|3|48|3
1111|1|52220|2|0|0|1|1109|1017|3|30.02|2
1111|1|52220|16|0|0|1|1125|1017|3|153.6|16
1111|1|52220|2|0|0|1|1129|1017|3|35.2|2
1111|1|52220|3|0|0|1|1146|1017|3|64.17|3
